"(Intercept)","input_noise_magnitude2","block","input_noise_magnitude2:block"
27.5376274317302,21.8490123957121,-0.440064605420045,-0.106815093962215
27.8477456443533,21.9154402336853,-0.539511191613939,0.00368665080800461
26.9111204489188,21.704548678549,-0.466947621292862,-0.0227924078040711
26.4993885352893,21.6076433362673,-0.502967598461449,-0.0664079955748889
27.5809201115815,21.0321105528291,-0.621672864003187,0.107591581696713
26.3018807942065,21.7687984181587,-0.397354501889182,-0.0600635096301267
27.6801026754813,20.9377146677578,-0.550185053188801,0.146744143589104
27.704812340535,22.114797972917,-0.488751962430516,-0.0588246304592642
27.1105834028875,21.5583663055837,-0.553431433054028,0.0722078736052923
27.1546977451128,21.3611509688845,-0.574061608466026,0.0330703744781867
26.6577986317977,21.505138576853,-0.518091892951776,-0.0326316790147404
27.8075151931816,21.2836662129252,-0.543118461242252,0.110734145705446
28.2918832358464,20.9602863636451,-0.499906121455632,0.12296807261886
28.8312693073267,20.568352426388,-0.693939813989872,0.190903959863696
25.7922193602021,21.5214183421928,-0.509508853538056,0.0444612627150374
27.7046822686696,21.7165758912326,-0.48113105336434,-0.00533237291123101
28.1706080773861,21.275994910599,-0.537067655636556,0.0818978576737071
27.3621232472455,21.6331648792399,-0.48794508244682,0.0147722603235798
28.0831882616807,20.8593330494312,-0.571736302509057,0.212435983453315
26.8586017679704,21.4921164460125,-0.481134487006531,-0.00169461924753516
26.89965798248,21.1787137174453,-0.480486837767171,0.0132289444332937
24.7524313174876,21.6351753576342,-0.456781164793332,0.0222565829432092
29.1690415945765,20.6907126354091,-0.590023290019617,0.189990244242424
26.885523027527,21.9882007070173,-0.456131503700352,-0.00561410348586864
26.4096215916741,21.6624684767242,-0.468652424337074,-0.0230037843775746
27.4473083875633,21.171560773353,-0.542547132110083,0.0500368151643143
27.2808500370311,21.0155936437709,-0.576091307563865,0.168797270127484
26.4731408393449,21.4882381513054,-0.508524384360037,0.05822939303484
27.6671693159783,21.2502517808477,-0.468194625156317,0.00481203357994941
28.0804656859938,21.5434601662911,-0.45795053297985,0.0120936205491305
28.1499719357537,21.5335412819495,-0.525948647350941,0.0485286599590721
27.8984512954988,21.2944151967215,-0.545117382572716,0.0926243388041453
29.627290679927,20.3990960868061,-0.726766101742133,0.264651913396313
27.0219443755313,21.6477900209008,-0.472011292692571,-0.0686634134413196
28.7436435180912,20.9434674163384,-0.603205311476851,0.189238917002898
27.9420254407533,21.7013002254504,-0.509428182840005,-0.055193855846255
28.4149583421567,21.227125540422,-0.67392324425658,0.128482202526677
27.9579329078583,21.3286937441991,-0.492108832655054,-0.0127739428940123
28.4188921383932,21.0305690625728,-0.562686816449315,0.0659777595357551
28.6593464397884,20.8093992266842,-0.564668813728356,0.0948582671520192
27.669536496986,20.4614448679315,-0.601019803162577,0.136296939577382
27.9876951389076,22.595471647682,-0.467115807197403,-0.151586386665619
29.2471476711148,21.1156440243592,-0.633533451633487,0.134052947131009
28.599430644394,20.7123583395939,-0.677102429850971,0.209438354733982
25.8716308915977,22.1448565986376,-0.415361446685089,-0.0703252704747434
26.8364519301992,21.6250939177632,-0.396859819301725,-0.0630959979001471
28.7155770936244,21.1671976212808,-0.518416022616416,0.0557582304145616
26.4654297582544,21.0472904393048,-0.608609630458166,0.156806536406434
27.5565712897684,21.0395428687696,-0.564796897726346,0.123236239425991
27.9446095569769,21.6917836668896,-0.424306180657394,-0.0824104568179143
28.3139468479293,20.7819447227299,-0.552560667419925,0.191188405332428
27.1730278372354,20.9560099333149,-0.507802340520128,0.0652040843583155
27.5132172825393,21.2837962739277,-0.565958129008263,0.0723117813465153
28.176363609158,21.561389917554,-0.520423995163367,0.0579868725417487
28.7197289438738,21.0362568311975,-0.626097912588815,0.103192863415474
27.0677929982374,21.1164982936305,-0.651442174670662,0.0911734283240981
27.3917151284509,21.123797046371,-0.54222849311048,0.0685960997521679
27.616869425251,21.1348810112043,-0.585193836478026,0.0901252737307745
27.9638478913501,21.3724623122041,-0.523701056649325,0.0162158629520078
27.1923850738621,21.291432722091,-0.540914895599674,0.0818544833110379
27.9216807864388,22.497063828505,-0.359593483362962,-0.121364147456801
26.7431517485658,20.8200496392097,-0.548829745115626,0.165441823925812
27.1619832623996,21.6585599515435,-0.45945303946683,0.00188401188214969
26.5265964674167,22.0714029279491,-0.412058455646538,-0.0493813987082472
26.4509391116246,21.4881083209289,-0.364806488149148,-0.0242258421472301
26.9766153422809,21.8684887529991,-0.455937639825885,-0.0616496671763892
26.9510263200899,21.291367126853,-0.475236210238698,-0.0686835056901838
27.1164684538018,21.0693899681529,-0.474269924208664,0.0658622712146552
25.7927379046628,21.0777691846892,-0.499581590991614,0.0788912742844656
27.313360578667,20.710496851377,-0.584271196908842,0.251841514022327
28.3234565681038,21.1030201332294,-0.465530689915708,0.107484511083553
28.5815651474018,21.6180342388668,-0.561965880128612,0.00807660202393521
27.8193877371187,21.1035593130293,-0.471517474433749,0.0446707785532158
28.3167398990461,21.4965019579464,-0.477818458225223,0.026971314611074
28.2361472375196,21.0926774419481,-0.573898155603638,0.216255150346228
28.4917481390557,20.9955373290641,-0.578885501330767,0.178254930583619
28.4492523086845,21.0855158390788,-0.555105105535945,0.0238609029447016
27.5702578483126,21.1318310640897,-0.526674930974376,0.0963183805379688
27.5188780263147,21.4985043645859,-0.500369733471085,0.0285806433975
26.7812573143616,21.0771627000666,-0.518055390610127,0.0778237316970838
27.2209117909805,21.3353169829024,-0.48860461777107,0.00835379501460947
27.1078072010955,21.8014212616504,-0.427271043856395,-0.0407763240786455
27.866721500619,21.2323073910505,-0.562564212423358,0.144864965667514
28.3571411306469,20.7674271633599,-0.57671943126142,0.23490434786274
27.3905953609285,21.4630762232188,-0.460511648005961,0.02609828993915
26.3832354610863,21.9514636413858,-0.525583221308276,-0.12039074752178
28.3306274293487,20.3540935669301,-0.537383490604177,0.219653146869583
26.7894406315803,20.6591252393382,-0.596047841092305,0.129133804931949
26.3762595189787,21.1052547300772,-0.532416768096637,0.108969953881333
26.0073022992519,20.9612568917614,-0.556597202436903,0.123018102890588
27.9573953084172,20.8534832362924,-0.532362574030213,0.0823630853511713
28.8003153851267,21.1775703785117,-0.473992841262263,0.0576290906938363
27.1761810209669,20.8833285619427,-0.568239874710978,0.127066358506828
27.3791545784553,20.8766711189745,-0.543280817114246,0.148360935166954
28.441193420446,21.8190987079522,-0.454717126015345,-0.0669728851807271
28.1651316968206,21.231427646523,-0.564451312872181,0.0913064277386212
28.1840405176346,20.7367292586572,-0.644756060231418,0.183391995602052
27.8474040242835,21.7082130751607,-0.552058754579897,0.0258687092619859
26.6006251987906,21.8252543354292,-0.540727245473341,-0.00133633756334159
27.2801018071013,20.9499214496428,-0.598522607233516,0.0995425948627816
27.9964026735598,21.5286938389528,-0.486011895680283,-0.033357923430304
27.9370574626376,21.3009099247593,-0.429968870053435,-0.0421863599699609
26.7268283570929,21.2508358951778,-0.510528837244988,0.0486093075732679
27.0287654989342,20.5491159154339,-0.561687819072314,0.208286602701207
28.4684555189938,21.7678467584162,-0.565474183750807,-0.0282015040953747
26.3328976986641,21.1125847463804,-0.556524858791023,0.0604036678179846
28.7737851068184,21.5836842454976,-0.600652749844646,0.0456082103517547
27.0867349482537,20.8881045965872,-0.551778418539423,0.127599147344446
27.5086073636492,20.7814766925529,-0.585540974919803,0.163562741669736
27.7490250757511,21.3116026349456,-0.512022790786806,0.0974648742896752
27.0839091263244,21.1167720744042,-0.469346909522269,0.0402025750897329
28.522044763006,20.5736967690256,-0.635576538757235,0.226094431750737
28.1691742913518,21.0407633528298,-0.572343196586546,0.149767216838252
28.8254342420672,20.9529044864149,-0.52004440704968,0.0613126424329158
28.5633852906327,20.9499294876265,-0.662531413900485,0.157230622801269
27.5025794882044,21.325808131389,-0.561815647725745,0.0499610338507684
27.3521909782492,21.7726443059097,-0.527114119403919,-0.0691779519263228
26.4908913937139,21.4017033326771,-0.662099150104429,0.0391516959190742
26.8462600351602,21.0287713921389,-0.501667491445131,0.11709712919271
28.7907982826568,20.938290550148,-0.52462212479494,0.133077331022473
26.9031545924055,22.125614105877,-0.518987315627619,-0.0364502760439354
28.5576545121041,20.6764723273118,-0.56350487635905,0.0883586663573043
28.7907633697082,21.0499797378815,-0.582431060827855,0.106785030275232
28.1355734410153,21.0259977456452,-0.613702526693413,0.104808637578591
28.4019737016485,20.2914913576576,-0.654253508193485,0.248058592053743
28.6246352004294,21.7896570861841,-0.470230441135182,-0.0669778511811993
29.2512317764287,21.3495388844599,-0.525173241148077,0.00631405200004269
29.7424180872038,20.4783732534638,-0.674190791151215,0.194081651191188
28.4574563287526,20.8035085284773,-0.511979624543205,0.244572538047811
27.7981873515337,21.2908787572805,-0.542502215380642,0.0664166936630632
26.0120691990158,22.0639882621402,-0.453994017789288,-0.0509119022337922
28.2061334256297,21.5969874269196,-0.49033851221672,0.0423322215049369
27.880417199455,21.8605053074445,-0.502050863355494,-0.0130520808263335
26.5651954133893,20.8343424869415,-0.581583106232285,0.171594814432595
27.0626267280861,20.6632668462781,-0.568184658689631,0.15234111479341
27.5508274127031,20.7703371482541,-0.560047615109069,0.220955709886804
27.0859317019833,20.9258889818252,-0.568771489917374,0.216384874232554
26.4040573742903,22.3919017636091,-0.50155461976669,-0.0896500118647875
28.842231476821,20.9799508035617,-0.493445657490331,0.0822748119454721
29.7669286928089,21.6838575964906,-0.534729393127642,0.0109137452580234
28.171430537292,21.5972951559992,-0.559691566256714,0.0225760741725496
26.4713671734651,21.0330118216971,-0.573046988865491,0.156709380575026
28.0125825427659,21.6146310731797,-0.528882147112519,-0.0449653706639458
28.6295532026275,21.3400020522108,-0.447570993156392,0.0232767783222484
28.0231175597569,20.7908688776587,-0.618026503248277,0.154677405374355
27.7108919709131,20.3352570732838,-0.633680541927166,0.211274771733502
28.4112320589391,21.1931145599962,-0.52573137093854,0.069288877336172
27.0680409297542,20.8652740995516,-0.541726268009863,0.143991416888427
26.7670712813309,20.1889990134823,-0.621373357144254,0.264768774499482
28.1562099795913,21.0486459621288,-0.545888270511348,0.123952528729611
27.484410486683,22.3841408116713,-0.469325343279322,-0.12013686419176
27.9312259725846,21.6126416964584,-0.479737659842143,-0.0667432461618721
28.1563493386266,20.8381984481237,-0.552588823295712,0.0894302361083331
27.4957207953001,20.235240136596,-0.663412907249529,0.243623531335864
27.368157725172,21.0018355747914,-0.64023463650485,0.13044610035525
29.3418415654059,20.9515761190879,-0.50547366165804,0.0902923846501875
26.6038533995787,21.096079714959,-0.546763986011729,0.0959471783189225
27.5854065520134,20.4059072893714,-0.593092590202794,0.271083574001915
28.7832319116072,20.7150469263344,-0.632299249203985,0.169750461344958
25.3698904102302,21.6447866767169,-0.420292017905249,-0.0199706648129978
27.5428078720087,21.5559425339729,-0.437081137967711,-0.0550998387234165
25.0439834819818,20.9314552942818,-0.574722645583054,0.13048784879867
26.4326611505992,22.0548146777155,-0.485619417939688,-0.0122427691140146
26.9111043626037,21.5102521915582,-0.479272718009383,0.041977238411101
28.2867939668766,20.5437556659434,-0.600444093693151,0.206109499051811
27.7617236973536,21.0873766959018,-0.514985951022869,0.066039653286596
27.0987511136256,21.1675241651298,-0.536981747665289,0.0673755425157655
27.4732360472819,21.8423787183984,-0.458944171101557,-0.0880954680760033
26.7236165916218,21.9689182528115,-0.435748491128724,0.00469235201828961
26.8007207890725,20.6629932197542,-0.607039507651422,0.20733746132061
28.6423594015503,21.1519477705125,-0.578818301697905,0.140384284524994
27.0380278476057,21.5043743291373,-0.464972458220446,-0.00717244526339773
27.6070367611946,21.29130862423,-0.519449122329107,0.0103014104686355
27.4117531379316,20.9342451406352,-0.549425282610077,0.0919115986815325
27.1242709291122,20.3375193383987,-0.615190958965899,0.264771763792826
28.1623488913939,21.6581444257376,-0.517465416910395,0.0300020202576521
28.2168816791085,20.7365254721182,-0.517340903438272,0.0927545580706366
26.7021131329362,21.5097024314492,-0.524931068749023,0.0988711907203807
26.1411962569565,21.2105935619737,-0.528456144722775,0.107604079855023
27.7614813079969,20.9763605210021,-0.540555914591648,0.0978175144338335
27.5117619386295,21.8760128226781,-0.467900356362411,-0.0272567761016024
27.5969540874902,21.4688742052892,-0.582611427451275,0.0319007578975078
28.2316601571377,21.9976449066249,-0.396902507647733,-0.138227971739427
28.3375707216599,20.8400114325773,-0.552225370450169,0.136978105949857
27.5631455508095,20.8282358028025,-0.599225468309082,0.193527663532956
26.1173532486841,21.3583059465074,-0.47414572308864,0.0108547621950463
26.5832072676632,20.7778765097959,-0.545991213278688,0.211929509853457
28.3590401715549,20.6759837161114,-0.572864100465989,0.152251684827258
26.3900674968374,21.2195332318562,-0.544831612350475,0.048574247531438
27.7489156248711,21.0909504175442,-0.54483055775139,0.0973019400843226
27.4482508411214,20.7880034112168,-0.634400391710743,0.213761981190372
26.9001075018827,21.1894961591637,-0.487353808848804,0.0626662448216837
27.5844221960661,21.9012307136962,-0.544014607821671,-0.0710764879366186
26.6825098719999,21.2234398166968,-0.531151355485979,0.0545181377212217
26.6865693759261,20.5275980487812,-0.570054409772454,0.177824989854438
28.1486933697984,21.7475718216581,-0.474992944192632,0.0541111527141957
26.2332864341748,20.8691237294082,-0.613676533605845,0.101263595613632
26.6106512599904,21.0682308224498,-0.508665823039475,0.113251080008503
28.4737213519526,20.3983916616703,-0.591767694395118,0.229306893253482
28.079003044149,21.4503932853502,-0.396237425237354,0.00931788619252522
26.6800746192853,21.480800333559,-0.452931352470565,0.0548183655077815
28.0384523830957,20.563896882782,-0.619541434306962,0.16794176603067
27.8577300387559,21.2999402843779,-0.618854863158785,0.0592804499439516
27.5096792793289,22.0884234585936,-0.411199065587153,-0.14450291051244
28.3502707249065,20.5535053461446,-0.703772481237138,0.265629057165868
27.3225936161844,21.460624048788,-0.529636864459327,0.0218582730144004
27.3535382046179,20.9354456794397,-0.461506045047438,0.0772129000028735
27.6024919381372,21.8554549310855,-0.439751564664897,-0.0319864254422258
28.8205500381643,20.7989648649316,-0.562770607317106,0.18035772859903
27.1123929627005,21.8889609378695,-0.430795470564807,-0.0229447798306448
28.3541283480885,21.5771642487797,-0.564608626363441,0.0196486199252827
28.3721424194792,21.3073640621538,-0.506172910292841,0.0434216573534364
28.7512368014468,20.3854506859667,-0.660410591265439,0.225363508743876
27.2931377585829,22.267739771239,-0.426319934028269,-0.159835391308095
27.4320491696222,21.6050114129219,-0.485373906157994,0.000925093735196956
27.8763535190834,21.4931060805687,-0.55729839305624,0.0542648459627729
25.7394126504413,21.4523307115383,-0.518143053568455,0.0891940680764257
28.5374445128543,20.9745808747894,-0.52973638734464,0.114973009560802
28.5187700933746,21.0675661977339,-0.567192841100633,0.0656190163528546
25.504998852647,21.9194562359743,-0.482772018350076,-0.119915376238993
26.4816595202845,21.1422761953722,-0.404359096145906,0.00790241283621812
27.6054425488236,21.2506897127749,-0.544677298845373,0.0720841246017451
27.3036663725141,21.8361905023458,-0.575683552890448,-0.0752532211410111
27.3232586417335,21.6628733433787,-0.597900653747122,-0.0294390630082759
26.5617124779925,21.5932268144021,-0.42365083560277,-0.0494513855720979
26.1488915327307,20.6731842830631,-0.587645595613254,0.151928860110895
26.6629912672083,21.944632453158,-0.401786196357455,-0.104926557149544
28.3592696580814,20.8323572867287,-0.567696330278922,0.144933247897612
26.6457703142927,20.8807258070055,-0.512217382293132,0.0910134197455256
27.0465434174288,21.5152488430784,-0.533762466760909,0.0388852249509895
28.0765053004952,20.6939682223366,-0.572011213353106,0.0983454825031802
27.3486886892407,21.3332523510249,-0.651092845555262,0.139028677528898
27.9680693831911,21.0392994421032,-0.572444569823609,0.128274972401397
26.6049613855673,21.9946172217694,-0.419578983092976,-0.100201627096686
25.4947247606533,21.6578451785282,-0.452708705190595,-0.0190460020825304
26.6801615815351,21.2125435856607,-0.57466222943952,0.100536115035704
27.6839113364171,20.548608896194,-0.608614051055238,0.204322308093199
28.580047202536,21.2108132945475,-0.562465869166538,0.0725702727324909
28.1342318390391,21.1368103609988,-0.515978679986296,0.107054141766172
28.3751822792859,20.9014879170382,-0.578495142846649,0.131101448846074
27.733628476964,21.1336146182955,-0.460447481387701,0.0365306206752406
28.06474585149,20.7052892315954,-0.499237986039634,0.107465350890819
26.7719247801512,21.4704547505364,-0.525635859304309,-0.0197197087364553
27.3742192381353,21.6273673456264,-0.514384133912737,0.0624686627922008
27.4209324304391,21.4187222801514,-0.52005169500115,0.0872929950710784
27.6469111425661,21.018869321683,-0.541445636543361,0.0684043274437318
27.8625151812584,21.1317867579737,-0.582211928251721,0.14275390841229
28.2376070693456,21.5824184673176,-0.590781939134708,-0.0037976540547187
27.7037986592261,21.2614456147974,-0.571247609076881,0.113195317886661
28.58870153321,20.4037947842429,-0.496292877376675,0.202754731801998
28.4952865715576,20.8422064954351,-0.560018603908363,0.161392575165628
28.8093663631991,20.4813530247728,-0.550320398736173,0.149116000908686
27.9664391044153,21.5808203350247,-0.516744628153218,-0.0439411498139155
27.333561211254,22.0567118757242,-0.33851890926895,-0.142482390096732
26.8500787765934,21.4762117761085,-0.462015794441343,0.0547971717536954
27.9088095900339,20.5447518816156,-0.58444846105665,0.209097436169778
27.3720409606598,21.396937664681,-0.459995743211482,0.0281901272849412
28.9727714497891,21.4092862594152,-0.559290515586428,0.0466987076633971
27.4929113407496,20.8822432343602,-0.49318395270499,0.0742172954291463
27.4962038335215,21.316075291986,-0.555061294157536,0.100528190958842
27.0432403590975,21.2247096355082,-0.444689595921275,0.119459865694142
27.598909119551,21.1542706490159,-0.501737632840427,0.0418356919843767
28.360617522314,21.389676057572,-0.492118825915492,0.00471712007881279
29.1866600267404,21.3144993556739,-0.469226117208404,0.0447784798174817
26.9431551324597,21.7817636130686,-0.502080821183447,0.043709022556052
26.5381953373988,21.6581073368474,-0.46955210000794,-0.0437044378269442
28.314237426668,20.482178032883,-0.582555975255321,0.24752307314791
27.2733850028456,21.4558182678183,-0.527380377132454,0.0446596891947972
28.0188444404536,21.4273255494963,-0.436075647470016,0.0245422476687088
27.3475892400239,21.2665643435051,-0.569945788387322,0.0987392425966485
29.2078958333469,20.7670429426614,-0.625734051399358,0.199804541185391
27.2298856562933,22.4063158015145,-0.422191624027312,-0.153616605386549
27.669038010495,21.5583816716633,-0.511960768113942,0.0269734526508153
26.3133411008373,21.6762790918546,-0.512982226934384,0.0251694833296839
26.8090450854214,20.5574989515861,-0.411366487054315,0.108800295656356
26.622900477624,21.1070985557634,-0.482629952981608,0.145372989872446
27.4462780152896,21.6015113649401,-0.520752449913024,0.0116596220919589
26.3912784603018,21.2398279722008,-0.597900975574818,0.083865715942434
26.528776457059,21.3223451146004,-0.458316402569227,0.0234602339154277
27.5524274651261,20.6282279234059,-0.599955918667849,0.199200772149701
28.4408325486488,21.0359318502565,-0.496977063454185,0.0599193012645638
27.6155126134252,22.2594978169418,-0.389870867913863,-0.213716609144495
26.9401708909147,21.9628852313933,-0.428905767727957,-0.0722140342501651
27.0772086204693,21.3021081130502,-0.513875897936431,0.063818073149521
27.8511028292779,21.3712257029632,-0.579091146157239,0.0600886120628818
27.9013580972415,21.8902523312591,-0.387741638543304,-0.0915020894914419
29.0052604087677,20.1783937824726,-0.565507770066587,0.202250408551908
27.6203058226935,21.6132191881016,-0.450387117074997,-0.0548157164919879
27.5286251467202,21.2911999519477,-0.46441759126103,0.0388859386074598
26.5646716945234,21.0874138175648,-0.504309735154618,0.0405021087976209
27.3867923324984,21.8074421374943,-0.547647436047007,-0.0464936068087013
29.0549850428468,20.8781564566053,-0.595861059819533,0.079084000886603
27.4135721905124,21.7320924041069,-0.399295824182919,-0.0947337144675731
25.7125268445756,22.3164068681789,-0.409632452403483,-0.134721539812782
27.6614812441778,21.3997246224555,-0.499255237696792,-0.044158605201925
26.785793438568,21.3304462915942,-0.492023881902554,0.0288666536334083
25.6134119827396,21.3989923241411,-0.532108824691418,0.0268054825756367
27.7356851060569,20.966134983488,-0.606915549539007,0.122202023651257
27.6087305089793,21.2479180210894,-0.486321545931984,0.0665874541401477
27.7253241072843,21.4683071530238,-0.463328300117503,-0.0413416700042579
27.2740794035275,21.6025348565995,-0.460732735037098,-0.0275266765839819
27.375777474718,21.4835467545555,-0.493238911765399,-0.0215097065103101
26.578299470803,21.2872789364672,-0.550043693458516,0.0658725596657439
27.2741525505702,22.0227238489828,-0.535704210119407,-0.157288855093798
28.2688978223808,21.463908896923,-0.472612936613746,0.0106392363308293
26.9996505505785,21.4246038433908,-0.52610966050724,0.037980387794213
27.2497818109557,21.5422548133627,-0.448516422341155,-0.0228277474265305
26.4534505020628,21.1116736050271,-0.41075291783323,0.00847361508037128
29.6145313022954,20.3092697899388,-0.618030594085582,0.206176544025891
28.9451331032918,21.3558033821485,-0.535137419989978,0.0622961175410896
28.9627788237442,21.2104845153206,-0.473804693586717,-0.00916460184597229
26.8949089630731,21.6166916565451,-0.470843801481193,-0.0241715144269174
28.5401389885679,21.200749567599,-0.566872147082295,0.0487502797745553
26.7213463173545,21.3074252162875,-0.541975270890185,0.0941585221599264
26.5796940229182,21.6559401944508,-0.498187356213439,-0.0711164111501103
27.8137756947172,21.27262295266,-0.510922503067861,0.0467160749176545
27.9975238245756,20.9580144881769,-0.567535049456051,0.158341455269646
26.5891316416152,21.5009510947049,-0.549262942021346,-0.0300982284455535
27.3457794196043,20.7660558285509,-0.473150170240984,0.15045628014099
27.499264621927,21.0042064514585,-0.532069099887086,0.0780164091775495
26.6371028671372,21.6121941974048,-0.484246640528336,-0.0628052210800464
27.297031254533,21.4204511192806,-0.493275672918404,0.00507225172600795
28.2995004397086,20.9962991568322,-0.627444087000726,0.172467563240354
27.453472292463,21.170355916243,-0.512043407070225,0.105539542270543
25.8732513700545,20.9468489157021,-0.535670447889817,0.154277733553048
26.6381838766513,20.9564820548334,-0.544695886201277,0.119311596837607
27.6949550368367,20.8052273934527,-0.642562819393162,0.18402545644218
27.7221468329743,21.1669580789012,-0.584266621578464,0.0797326022345037
27.8074226371328,20.8709264022699,-0.586420042028227,0.150724249283942
28.5866785026466,21.6979930425189,-0.458407902141776,-0.0352860110164395
27.515286988673,20.6448338960459,-0.614383112472252,0.204972459784568
26.451360199274,21.8026214560314,-0.486812262086038,0.00447299047887921
28.5593662645662,21.0104190873918,-0.56061425784378,0.0821771455810994
28.0890583372919,21.7790291205536,-0.504643457541026,-0.0318974881186154
26.6801147908645,21.3807514183948,-0.492267580979154,0.0617429958571591
28.5799253736157,20.3872872901955,-0.659034033337717,0.232596528476778
27.0646607558357,21.5860289987993,-0.50024546185595,-0.019145012825492
26.1001137130413,21.2846525602255,-0.451429516518035,0.0466782525042986
28.1215495129016,21.041605979034,-0.595575615876371,0.0967586340779035
27.9348804122887,20.5864679435978,-0.620550593035805,0.185811666804989
28.1361625321883,21.3546174494183,-0.465942694887573,0.0632283118654906
29.1486826975411,20.9128659762038,-0.557041069038615,0.0936892276555677
28.9335997291522,20.9448366837813,-0.643264460132041,0.0975910815656876
26.2487708887548,20.618503238841,-0.532452804224821,0.170370572259135
27.5874147260807,21.5327116546247,-0.476939844731909,-0.0403980764233771
28.7551974892827,20.986690064916,-0.631452112052027,0.0999587928283021
26.864439462002,20.7735154324113,-0.59085105315181,0.205578049338454
27.1822629937925,20.6196983579722,-0.554063339595576,0.196173651183489
26.3001334505783,21.6168296874336,-0.516269735690571,0.0978987402612607
28.6521138164328,21.4782909550242,-0.51958122056134,0.0491052600915236
29.7763769488294,20.9873421882957,-0.554589628676395,0.150090749644319
27.4308634773596,21.1821488295707,-0.596110476591706,0.111796880568529
27.0936940700885,21.3373252170835,-0.544065683568786,-0.0412320673471016
26.5416612715854,20.8776951967593,-0.513351604360917,0.110750643273694
27.2920258529866,20.9909242044624,-0.577023141613216,0.0883178414648752
27.0376081743738,21.6057956581891,-0.488332808108587,-0.0623753757490928
26.490149371291,21.4082240840555,-0.524583279354452,0.0562157873581592
25.28910815789,21.1827313393586,-0.567097660609817,0.0908454764560701
30.0100175846122,20.9360754111884,-0.643137985439197,0.0870365756996328
26.0649605670711,21.174816140251,-0.532703100221504,0.103189725046759
27.4513995052162,21.4620399192563,-0.471098819654061,0.0394903311012719
27.9991126295765,21.6158661162641,-0.481647615079108,0.012280254401885
27.3186311467088,21.5698608904147,-0.494532439951756,-0.0239805750469375
28.8552682347972,20.9766995776831,-0.533951839930156,0.00357883575019145
27.7219535491353,21.5162303771228,-0.447664511049779,-0.0247572376338377
28.2255255628839,20.3732065924311,-0.583219227526576,0.225532488769793
28.3690776258398,20.9444204261033,-0.562235477221067,0.170631546059264
26.8914806295188,21.0120555017977,-0.598250872683674,0.199360875819889
27.0993121671296,20.9586423066328,-0.494762239602481,0.090569198666339
27.534672895943,20.8739595331119,-0.544002890337626,0.114578079103612
28.0624685303039,21.1294145950762,-0.528916951183925,0.0528913535889204
29.6596506591385,20.1289266025277,-0.616369132583666,0.248796331420309
28.3344992234544,21.1601539061967,-0.600482852978356,0.0899757647218261
