"(Intercept)","feedbackpositive","feedbacknegative","input_noise_magnitude2","ExternalLC","InternalLC","CESDR","avg_dist_trialwise","feedbackpositive:input_noise_magnitude2","feedbacknegative:input_noise_magnitude2","feedbackpositive:ExternalLC","feedbacknegative:ExternalLC","feedbackpositive:InternalLC","feedbacknegative:InternalLC"
5.27100772165711,0.121276204102491,-0.036286461600693,-1.37016244181232,0.50167097281419,-0.0512152707360789,-0.00610690723692018,-0.035846736840309,0.0366598330753801,0.0549291708213657,0.092320756103937,-0.0127667357616315,-0.0480295782916098,-0.0436911390203352
5.03217681434376,0.235834972687119,-0.0754862008360571,-1.34746872341304,0.206301050329363,0.0957812699064431,0.00681993103365252,-0.0371549472797227,0.0367435853724807,0.0570240699068505,0.0611371834088699,-0.048362469853035,-0.0585115534620143,-0.0248626318549231
4.74833039406631,0.0800210652233638,0.0759515990305589,-1.44941605517848,0.665479996394063,-0.0323285061144026,0.000233523821529798,-0.0346596602757315,0.0404346450483274,0.0999723761444865,0.0187828354097338,-0.0392948899615948,0.00220967156748797,-0.0518434632887088
4.51524050966612,0.239035284433538,-0.0205897457954775,-1.42080583536757,0.442567341290629,0.0905507940726839,0.0042399011196238,-0.0343505264951039,0.017859866561351,0.0369666609210558,0.0557514371349697,-0.0202593885697679,-0.0529362485251768,-0.0396885819182419
5.98358717808841,0.0471024189341782,-0.270118706383843,-1.49247574018555,0.27427643683916,-0.116759337697442,-0.0019936998457207,-0.0336972520040586,0.0219166610735642,0.114743077104033,-0.00196387722050476,-0.0853281537643204,0.0238378199709497,0.0408070271194317
5.99717253682849,0.0662374008059687,-0.338725626655348,-1.35703899827484,0.448284369286348,-0.221709090400602,-0.0156223549341656,-0.035112572488434,-0.0622152822083533,-0.0194587122413579,0.0279805314832091,0.0407752356390743,0.0105466177064166,0.0254631610708134
5.21021044495026,0.041790558860176,-0.0962233955385095,-1.325994234488,0.379627895420885,0.0422504654478325,-0.00454722655158377,-0.0361321462949249,-0.0295075429176956,0.00416311969759582,0.04569646980105,-0.0655859127262154,0.00592963640044787,0.00509284685537623
4.20265941127718,0.0715363033485439,-0.0379151525801214,-1.45668696361495,0.490472625951312,0.210778581052504,0.0108680590755457,-0.0353258848096939,0.0575014664814837,0.102170390134644,-0.0687958834239622,-0.124921960308275,0.0468163141603013,0.0112735971077501
5.95697974315446,0.0167680719467404,-0.292466848000695,-1.44226359021921,0.401682442297233,-0.151780022842303,-0.0279957752649511,-0.035061213945314,0.0371544914792147,0.102676000033994,0.00406324707042336,-0.0543143231024055,0.0252176772891472,0.0249088050202423
5.34926980664022,0.165802918469237,-0.198611269889968,-1.38753388971927,0.104382838243625,0.0551626712151583,0.00929696657074224,-0.0351175688872069,-0.00973670943429117,0.0609501238019488,0.0153884698340579,0.00568395176876646,-0.0143679677905906,-0.0105081585070878
4.23696206109518,0.287080760106758,-0.0384270687976112,-1.48471485053824,0.341335118919853,0.211279644408932,0.0227931214340831,-0.0337236250875765,0.00447217764839766,0.128348277948385,-0.00241323328787372,-0.0511793455386394,-0.0444409051478062,-0.032711646084676
5.52572680076568,0.187254962257175,-0.0137865520144574,-1.3449676521707,0.210739856132837,0.0322791493292066,0.00384863113481956,-0.0358263697082883,-0.0337307639290063,-0.0205781370949979,0.0452085811929126,-0.0300791522391992,-0.0275271400180481,-0.0283473767498976
4.80086346587171,0.0453434123362555,-0.205008704974271,-1.39580200627098,0.362027407382548,0.0293252931035811,0.0151447907821244,-0.0356659538667255,0.00549909662329877,0.04359772785444,0.0366099086092257,-0.0307734011744916,0.0137380944590985,0.0204107052441695
4.7554344189827,-0.0705776024919248,-0.102167860293364,-1.35042181419492,0.314307136995533,0.0866709565482959,0.0146298941748624,-0.0343378769091296,-0.0671860551504178,-0.0676478017820585,0.061938351397266,-0.0724228756065281,0.0233924463898922,0.0233949421090308
4.81259687100289,-0.131057081132394,-0.434350067514458,-1.42104603483351,0.26939547938773,0.16318390860378,0.00454245422398071,-0.0338349160845698,0.0558165002908961,0.0803075797454284,0.0887590779991596,-0.0269003343421094,0.0172006166675741,0.0670979283338833
5.38036294992483,0.170397365287818,-0.0900804073669327,-1.43383294930863,0.196741634324337,0.0253468053682872,0.00733272268385778,-0.0357616657152468,0.0592668988147974,0.0896558966069868,0.0323997542074317,0.03885409920034,-0.0282692070879222,-0.0709186144082998
5.89366950969217,0.0289376939526208,-0.128099447002048,-1.36278930822671,0.271551428531398,-0.117921406902369,0.000623695712464744,-0.0339822007020232,-0.0682877617197638,-0.0314113540587362,0.0381019962594268,-0.0790697874180963,0.015659216626306,0.0265662811442465
4.71807121315619,-0.0987631034917214,-0.274352072293328,-1.42626527372133,0.464590548638181,0.100912167051024,-0.00614546574632508,-0.0338085584173109,-0.00937327885694506,0.11559404371557,0.0291306770942533,-0.0260337676847162,0.0380922109608823,0.00805358006417757
4.96895689112225,0.185459802535144,-0.308685938913857,-1.49095551468345,0.404173441709226,0.0274321764378576,0.00145592252544396,-0.0339944285550299,0.0821308761121814,0.135194633251856,-0.0291979644666422,-0.0692992642172242,-0.00733395141878555,0.048384835413497
5.56257866223116,0.0132557620514331,-0.306733745352515,-1.35311524855569,0.220071314351446,0.0104697047316724,-0.00695992166104153,-0.0360027999508425,-0.0363342177955139,0.0071822696624642,0.0173347766385321,-0.0336938425897018,0.0302779481401866,0.0414963295040943
4.96726836004357,0.193604529743652,-0.0267302856409932,-1.39715900094796,0.468290377607535,-0.020557529370677,0.00921620406913153,-0.036873315299569,0.0669931642836714,0.10509405221693,-0.012957929955913,-0.0913656947490571,-0.0162992703781952,-0.0152655225756612
5.70895851097234,0.0752223372797159,-0.196859769294175,-1.41474073460335,0.290582877042704,-0.150225458046426,0.0166767570959583,-0.0345987602248447,-0.00500606921463945,0.0271932740039134,0.0380872565449606,-0.0122703903544927,-0.0055244647177789,-0.00241131382629162
4.75285627705714,0.0088473504972782,-0.193797370344367,-1.39378810721577,0.510889306827663,0.0106976824826248,-0.00203014571017338,-0.0346271235238058,-0.0171229082018184,0.0373820028543811,0.0264361678394717,-0.0712136183784134,0.0336317670492264,0.039032819412793
5.13838803006427,-0.100825855503359,-0.24792418389892,-1.37356767952057,0.518916443393097,-0.072680035255088,-0.00454609619363976,-0.0358252102667734,-0.0326357736476228,0.0614842134810496,0.0615638864938561,-0.00587610054872545,0.0234848126354142,-0.000920554244932807
5.19680163243688,0.256333916880747,-0.226660644256173,-1.44064838945578,0.314842680628256,-0.00240989002169027,-0.00418333029181453,-0.0350812112550655,0.0139254259729515,0.124131075914364,-0.015329538859476,0.018908698372736,-0.0243326244416082,-0.0207151700437925
5.43782619061218,0.0230299428211386,-0.169410574931798,-1.4314684437617,0.446259164472818,-0.069855589401111,-0.00142088453952865,-0.0351899341717352,0.00373448535965491,0.0864780146774876,-0.00244094547927928,-0.0603866768398967,0.0306039915535196,0.00768574700479491
4.67468905750133,-0.0318559253420169,-0.133998495948654,-1.35215626194421,0.544138069027607,-0.0304824775197003,0.00847230461161265,-0.0362181431718264,0.0194929166552192,0.045046102741882,-0.00458907713224622,-0.0559880607937597,0.0505554155947401,0.00785276996853365
4.14052185220791,0.0903078662514717,-0.203563385041356,-1.47414427600648,0.459751754200297,0.196483132770057,0.0190713673537513,-0.0325791010620095,-0.0114371962987341,0.0765890533986235,0.071799881883451,0.00444381603553489,-0.0262809365571454,-0.0226933210138956
5.37371155864246,0.114707896257681,-0.0227060953586513,-1.33779438507355,0.399902181122939,-0.0314388184958074,-0.0144026600985111,-0.0363950423173299,-0.0817883562585727,0.00522062142114859,0.00175668391736504,-0.0743295255884586,0.0143823198303434,-0.0110365796320202
3.86854775065918,0.0899579317621098,-0.263363035438119,-1.45524712353263,0.502377994715944,0.211297494064589,0.0199755478647691,-0.0332964569087997,0.0637408619315383,0.0999710322021462,0.00937635022645626,-0.0686974078572597,-0.0154820402153022,0.0305062733694092
4.36004549288921,0.0474339606475461,-0.379519511375824,-1.44026618508321,0.507791667867998,0.0976674043491745,0.0262158081436892,-0.0354848193460509,0.0291668983774283,0.103965800671261,0.0595717964244189,0.00654670772511268,-0.011753997021405,0.0219210208064608
4.99772172989889,0.218469201635622,-0.170803602565549,-1.29999378234731,0.464006575638422,-0.00436508246536306,0.00823363673671553,-0.0363254028313195,-0.0544213592941692,-0.0469490229928668,-0.00322779369129477,7.53980319815745e-05,-0.0178942167048201,-0.0112059099723644
5.79074652461959,-0.164000402837586,-0.366868648839299,-1.42861641898142,0.175332771329368,-0.0605391874832596,-0.010200372349164,-0.0343235196404547,0.0291042506128836,0.0742980850596783,0.0329273036240713,-0.0338923462381205,0.0475498154792226,0.0401124167923137
6.16057091147725,-0.0159360360003526,-0.29886618339336,-1.42411476017917,0.363218448254191,-0.224723798664777,-0.0143204324914446,-0.0343771235588688,-0.0288880058034955,0.0318337723868523,0.0349911949675401,-0.00951452303281587,0.0347547464858371,0.0307245657310198
5.93381537481629,0.167318414837651,-0.377008151630316,-1.40857319155569,0.135714934164369,-0.148022678040524,0.0308426633003912,-0.0347555835002818,-0.00278299151459002,0.0281521369488623,0.00618072702794337,-0.0305489203020525,0.00394175561314139,0.0642763585227811
4.69845958760363,0.185112029086799,-0.13224783494771,-1.30330283460857,0.375022942552785,0.0946565430524645,0.0187096827092523,-0.0362737464383919,-0.074532255631147,-0.013414004530797,0.0231225012953088,-0.0435278943204186,-0.0160593568116597,0.00268022988455887
5.92447015909188,-0.0664129387578713,-0.266819510706797,-1.43177047825922,0.322875196007201,-0.157982560314746,0.000440595290627622,-0.0349634063737703,-0.00851124097500649,0.0804836437693033,0.0767698271828928,-0.00950886518383433,0.0137033569633712,0.0151935176893018
4.75751707371751,0.153294498348637,-0.169079942137121,-1.33304474537885,0.579888933548363,-0.058740321589374,0.0148204307228476,-0.0359558299645858,-0.0273439639459402,0.0402205569035352,0.0777083891802799,-0.026042575147005,-0.0414132686554879,-0.0060908457776321
5.13134789546333,0.148005722943439,-0.408619325748966,-1.48906992422098,0.50590205840452,-0.0350488381290363,0.000941410084172743,-0.0360985597697562,0.14211314936213,0.164210599142841,-0.0660302612289853,-0.0618217292283312,0.00832975281820168,0.0550627510661796
5.69781724341598,0.18705366423521,-0.170896301572137,-1.40695345756642,0.376547498243946,-0.159016566324578,0.00823205672825491,-0.0356044249751535,0.0101644621393866,0.151642503943143,-0.00945395079666347,-0.0846135163955958,-0.0101946576775108,0.0164140703342261
5.08885110529628,0.142094936535542,0.0567313041266258,-1.40950603684553,0.330794887299498,0.0307986061584626,0.00597551322650791,-0.034620460916779,-0.0479854341678104,0.017393105879868,0.136676378277334,-0.0363037843208201,-0.0731261399790842,-0.0563281565042141
4.89356379386649,0.0568034031198968,-0.319916780568867,-1.32778912149929,0.385619756437035,0.103753190733019,-0.000906201912906263,-0.0366179350927779,-0.0170514309501063,-0.00509278871971657,0.0196460945630474,0.0274689648836705,0.022313405067155,0.00850801212240444
5.09311682942188,0.275455157636534,-0.04552960814631,-1.49922410531774,0.429052461744823,-0.056380769664305,0.0113894709298221,-0.0338587775929853,-0.0119585977661074,0.132844154674773,-0.0130414640356866,-0.0580447358125811,-0.026169752169085,-0.0317108215189986
5.38903845537749,0.0764894236305865,-0.223380978853227,-1.31797162307105,0.553774532565025,-0.140448494747857,-0.00512172731153952,-0.0371730000294033,-0.0670168014621379,0.0750102093110565,0.0242129929051819,-0.0662498224818566,0.0100150532025594,0.0223722351261304
5.06430755228732,0.105336201484335,-0.035478682870059,-1.48789651619203,0.393578044771957,0.00336726775895898,-0.00685918146392613,-0.0348381755123894,0.0454982028131972,0.169402443724614,0.00741581530911929,-0.0583813369899683,-0.00513757184640248,-0.0443757658758912
5.35377857620375,-0.0162146806585658,-0.06542828810446,-1.46719122209679,0.352580672894873,-0.0930354891761605,0.0144676370416259,-0.0334673384969657,0.0323488072390557,0.036700095136801,0.0085089438291613,-0.0766298730497033,0.0232742229173858,-0.0130165774896642
4.70927305519198,0.0932702239151214,-0.101836031404912,-1.36765552422729,0.358209062953841,0.0608009692078324,0.0149149969969997,-0.0350717534829325,0.012321095060207,-0.034243002829476,0.00896957349509448,-0.0686597043445098,0.0184765355247259,0.0248538107734267
6.16716576793963,0.133834862427536,-0.102956350393323,-1.44661634014517,0.239100006106382,-0.171625961394401,-0.00241195862074241,-0.0339730469102876,0.00127519922305484,0.0559972219560948,0.00660923122770748,-0.0944402504066686,0.00629825346388019,0.0207310451943617
4.19567955507887,0.133481700905019,-0.0212222405086765,-1.44548608615335,0.613017922720842,0.0976170817753763,0.00645110177642742,-0.0356230571672402,-0.00208833527737542,0.128578264104179,0.00930546848587554,-0.0398993137969568,0.00884795884584807,-0.0349593199488252
5.97157267195484,-0.0894785763144731,-0.169021329285202,-1.3775256102651,-0.0128817231034376,0.0249781849478295,-0.00201412440132066,-0.0361389617965825,-0.0386655914797617,0.0274335087897653,0.0193734675802257,-0.0873761292960832,0.0571717953099446,0.0412198481988461
4.68351691478319,0.271202763251016,-0.0744242264147536,-1.43786637021238,0.266159444000942,0.145202900138776,0.00643080248057032,-0.0357658716090709,0.0897515927297496,0.0744535873797796,-0.0108108118655234,-0.0315987636851719,-0.0327060954564654,-0.0308290584136982
4.85415089545885,0.332689283361202,0.133798498866589,-1.40535767571508,0.5768858391505,-0.0377926398727473,-0.00321503725561882,-0.033623495839275,-0.0465738146185728,-0.00466856314302436,0.0151423035913558,-0.0907394472232923,-0.0509724844337994,-0.0387565907884137
4.73291769362653,0.258489300609226,0.0247199639040834,-1.33225333437253,0.306691822136086,0.144641393972788,0.00621246541682256,-0.035885550520068,-0.0406821942574076,-0.0377794390547588,-0.0511662160706702,-0.102604919502809,-0.00024135025147098,0.00465222152738249
4.75489463725349,0.0959730012518547,-0.0939925727519082,-1.38343937417894,0.416241894757247,0.0947299984235157,-0.00447350909678714,-0.0356546159564127,0.0615406727130432,0.0784846218223789,0.0511282989565944,-0.0586331912589681,-0.0336340726827338,-0.00267130407855966
3.84074914781148,0.300125038033941,0.104880876109813,-1.42658464544836,0.38457948459779,0.240573664510749,0.0287404504804846,-0.0347981949196033,0.0558001214517738,0.0637006925993557,-0.0370369786421729,-0.0774547312703637,-0.0289140378798526,-0.0512920606319353
4.95775056205042,0.0687126776043517,-0.0438933849151846,-1.4284440468574,0.370744340195969,0.0892176297095814,-0.00324642038127561,-0.0350933174701274,0.0547707970902111,0.0679285818199187,-0.0153942289462423,-0.0799159481656893,0.0222746989635868,-0.0182901471837777
5.15240123346324,0.054694145564426,-0.285438607920868,-1.43241662865358,0.340664899862527,0.0150341658742037,0.00165567189630365,-0.0346852115384504,0.0229583603525499,0.0797597499715265,0.0424139584024519,0.00407584156633946,0.00234264661086327,0.0100211382048424
4.88069271433544,0.00786545358013354,-0.255319846592483,-1.30667369556312,0.555732365729045,-0.0148231670865453,-0.0173915350703272,-0.0348263273300572,-0.121705675412129,-0.0599860533128655,0.0450864782970255,-0.033221397688219,0.0280005638783988,0.0383589391755611
4.49570186283612,0.147144722833013,-0.052881560199751,-1.38432508911834,0.331678521022515,0.155955086542466,0.0129533836767529,-0.0348077273444454,0.00923035326965156,0.0136490401499937,0.0276588135578133,-0.0312236780631151,-0.0249876354954045,-0.0214495252970044
6.33740103419539,0.0237992193167737,-0.10205354776857,-1.42563710086351,0.256871515964865,-0.157644460075509,-0.0165066293950841,-0.0345230808124506,0.0321414890332382,0.0382226613442817,0.0981870776115902,0.0114612990397147,-0.0228158559148809,-0.0287657697856085
4.87505981030778,-0.156761579187799,-0.287355674116675,-1.43830542101556,0.413668272832154,-0.00911238667134104,0.0153997092561109,-0.0342411809171463,-0.0256429291128997,0.0550152833444033,0.0895360278885048,-0.0482674064178999,0.0341715908836763,0.0356450632680126
5.23196542598494,0.0241056453721592,-0.330545128700347,-1.38963870135674,0.37308260451825,0.00698504955533304,-0.00880123139272459,-0.0370709701760194,0.0911920746724147,0.0791690932721116,-0.00393013370455517,-0.0654386802988075,0.0105694130948601,0.0457400662353436
5.08903035827917,-0.0671696462476701,-0.40005374925899,-1.4425274605549,0.306610808245978,0.00479910400782299,0.0163640174111152,-0.0345515561943408,0.00299016409273391,0.0720090572283182,0.0879586688230009,-0.0301405144282935,-0.00469777197027471,0.0569593013746206
4.34343484418929,0.0799605595691726,-0.170283430248865,-1.41882971800608,0.597795846338287,0.0994973465227839,-0.00307846419334563,-0.0349380994264662,0.0272911715797645,0.0607550629668732,0.000954947631380818,-0.0392504967568284,0.00224234723846994,-0.000716019091668121
4.58732991652154,0.0717706394806884,-0.0565752227380401,-1.31673578335553,0.385378925436642,0.0623130524531599,0.0135371297858681,-0.0357183038888349,-0.0306880169401701,-0.0665162338643436,0.0273182404468744,-0.0712855768512184,0.00867381264700316,0.0123125601662873
5.19745067266305,0.250679986186972,-0.0579482579865037,-1.38422870549955,0.230569697888401,0.0245544945953562,0.0136413657424494,-0.034791759918789,-0.055206534982297,0.0825053388805116,0.0141596120355913,-0.0508602230845745,-0.0380017481866302,-0.0202198357897279
4.76298188639641,-0.253431403951644,-0.487351425334516,-1.33489806347413,0.389175313593777,0.069930933009464,0.00475868344232232,-0.0370277093560116,-0.020739685910259,0.00973384328633552,0.0750740763431132,0.00699929934627185,0.0670526226396786,0.0645476707135024
5.71695949811272,-0.011683744336476,-0.354393008980143,-1.42225123866201,0.280467086075498,0.00838550961282773,-0.0120778824914352,-0.0370451567667666,0.0329486310862582,0.124542104717776,0.0375286847825022,-0.0497382020882594,0.00765853701857,0.0345470679488584
4.80814773220327,-0.0505297567253114,-0.166790223195505,-1.4141861162973,0.506754609931419,0.0586960063014178,-0.00798703014042187,-0.0342528036769517,-0.002201745684557,0.0514108799521538,0.0462540581939286,-0.104534416001019,0.0111981360066903,0.0305747325199801
4.98760222337565,-0.0813163800125193,-0.322747393635417,-1.3941475030576,0.271798576685452,0.052146778881861,0.0235697428617168,-0.0357244229150039,0.0208063974575393,0.0600665685582282,0.0176115425101561,-0.077625004526942,0.0481155770816554,0.0663771312253815
5.51240526729131,0.198388116828195,-0.15612665443377,-1.42198844311355,0.257208402952483,0.00945623430600043,0.00121493614807337,-0.0362457963120344,0.0428948617978493,0.129848778301732,0.00188126395813014,-0.0436345224899649,-0.0244821065423961,-0.00442620302445812
4.58419291966741,0.0606077655286382,-0.272962656211232,-1.40978507465456,0.551207961831712,0.00312206297210686,0.00658240919094717,-0.0347126665523223,0.00310778598896586,0.0886150900458295,0.0500673505366964,-0.0829780463100847,-0.00976989785229903,0.033603226652696
5.66831712597357,0.145101248472497,-0.075719783318483,-1.38277571815297,0.466227288924425,-0.198754114766626,0.000847203058466966,-0.0350845518430271,0.0792254758867704,0.0395757818682678,0.00695077600253496,-0.00189297329769706,-0.0157751658511804,-0.0356915398423803
5.11466843709883,0.12180445548424,-0.0895861300642899,-1.42226129435084,0.472254915789709,-0.064098332932124,-0.00678845917537336,-0.0347633806785102,0.0435780892777948,0.110950669865897,0.0162080313988823,-0.0807257010357962,-0.0206984265000686,-0.00979466552179944
5.02264896206856,0.0395888184792507,-0.308124404559961,-1.43499332420036,0.366735031779076,0.103227142160737,0.00390092901540961,-0.0358678359339788,0.0533962285877028,0.100523291979413,0.0365477119497656,-0.0427430089656168,-0.0037662451550043,0.0357029675650972
4.10638562535445,-0.0486093179306822,-0.220595519152895,-1.4575994750903,0.620160875658875,0.105097258866666,0.00269786172286832,-0.0338113611618755,0.0715525817510591,0.102710008751865,0.0201310257504063,-0.0411489398414096,0.0300806028403925,0.00901802606276643
4.09724842355672,0.0326326935230453,-0.180473623871225,-1.4167111319484,0.406937911228804,0.214326622953063,0.010636379073522,-0.0340877200403141,0.010991115027848,-0.000355500340373333,0.037037318288235,0.00362043455812935,-0.00365477089722726,-0.0141004490076351
4.54199431109452,-0.285485681033113,-0.320638830047309,-1.39978720663738,0.477794941751065,0.0810252076722974,0.0112313875834133,-0.0358290825773297,0.09110005964762,0.0514574376083985,0.0676368181720456,-0.0049503487556623,0.0637479325044924,0.0240355203675174
5.13530942638849,-0.0917338988158048,-0.107711751457779,-1.50140484704374,0.351700202258896,0.0616579834617697,-0.00385194651952973,-0.0346571077453222,0.189307724667674,0.179736734017479,0.00039465571131673,-0.121058304239839,0.0290070413572949,0.0130814397904526
5.87158299602005,0.348063558185634,-0.00212814315823282,-1.42091122321528,0.309013265717018,-0.152148208683296,0.000486067713720639,-0.036314101388892,0.0133870499937,0.0994111743004971,-0.00390331056494404,-0.0593493512536488,-0.0509453492486902,-0.0307133001393812
4.01273497381614,0.130961817756963,-0.155021281660035,-1.3776045702355,0.324325423915383,0.264082567793654,0.0100449773836742,-0.034554846476028,0.0460288010821741,0.00229557823065103,0.0358506252095199,-0.00727864413358519,-0.0250777992256079,-0.0126601530855241
5.49908058003721,0.0711220990952879,-0.108049378385577,-1.41294696645654,0.329759404606083,-0.108784473203892,0.00680907999000703,-0.0348055513528957,0.00604894309831522,0.0820384667541046,0.11421282506727,0.000950978385417499,-0.0514790168085008,-0.0358961633389526
5.31097653341553,0.0865351020611764,-0.242820618122673,-1.39741836554907,0.434590816881018,-0.0246580450077374,-0.0106191054961258,-0.0360595250162322,0.00998362438081511,0.0581584722312264,0.0398553335060774,-0.0489717080408159,-0.00515631966460064,0.039345945163941
5.27884100116506,0.14503319442258,-0.0731604781576072,-1.38676101356747,0.252937572324361,0.051711451344501,-0.0014408326282703,-0.035647710418423,-0.0280707315502152,-0.0061704425553161,0.0289178576122767,-0.0492408062418465,-0.0127371251718231,-0.00739831329758781
4.60196218692936,0.0613406508733727,-0.25301867255092,-1.49759768566989,0.372829345407065,0.147420939396732,0.011250844585126,-0.0344039735799109,0.0406951581866452,0.137143174273545,0.0586627942926495,0.0246210550899461,-0.021908828557713,-0.0194343551260143
3.59516494159369,-0.0542498777355986,-0.0350313617565694,-1.41065682029704,0.611206850273805,0.244315330319399,0.0234885592339781,-0.035908839113992,0.00193689418208459,0.0529193644474262,0.0174718119437744,-0.0857987633866339,0.0402968833794961,-0.00849213654060635
5.32724904626328,0.345983716680995,0.074534653589887,-1.35129005136941,0.447306481059707,-0.0582254358982939,-0.00700592211518785,-0.036866891375711,-0.0508542617032596,0.0359741096288601,0.0296956954013651,-0.0866701080968592,-0.0817852993445448,-0.0387065656076379
4.59783770162083,-0.0116487802266876,-0.0454007634055539,-1.3747607186343,0.232159238618769,0.22300048453575,0.00978971278620327,-0.0355313284760461,0.0293742705272656,0.0302119283385184,-0.0427525823181948,-0.0885552905728977,0.0466881884281512,-0.00329630795223223
4.94948602584478,0.22994154019662,-0.0891408853450485,-1.46559908268899,0.502063681070984,0.0328176452282561,-0.0131390721043529,-0.0349700254387155,0.0944891771314166,0.125538103720019,0.0119316998678689,-0.0640918834230658,-0.0527689124973896,-0.0165743749034581
4.88113255170366,0.156079692087487,-0.0263786483348679,-1.40450299153358,0.259834011682867,0.152657104342247,0.00051653387195845,-0.0354235294622726,0.0520645025578043,0.0400266113104567,-0.0103988483403357,-0.0877346532684058,-0.00941371487548138,-0.0124253791188314
4.51275152039213,0.0968321197735358,-0.175276018825056,-1.50302840122302,0.391625013009225,0.0762467174649789,0.010214129326836,-0.0323347674115705,0.0826361616957863,0.10762670672457,0.0310134148900761,-0.0308829725125073,-0.0229835029031425,-0.00922437522773498
5.81027658789613,0.0507422477463152,-0.114351438173762,-1.42871817624067,0.253835528202989,-0.07437217980467,-0.0188548221202303,-0.0348632823968781,0.0331575692461879,0.123877189183753,0.00746825378391652,-0.0773929920941263,0.00908294366548373,-0.00136347463265054
5.48977301341747,-0.0241500710262188,-0.227659746392722,-1.38436831824326,0.376486825516056,-0.105348930362375,0.000952401060298562,-0.0356466096977904,-0.0406450090979203,0.0281340603195874,0.018977271347741,-0.0432535976473841,0.0379104318146432,0.0311585851531215
6.26433938238875,-0.0172250767988128,-0.15242623224197,-1.44301811138211,0.175272769833164,-0.181658372058211,-0.00346314769480138,-0.0356295095597602,0.124395537402617,0.164191660453084,0.0401890019891732,-0.041410206485896,0.00701016905053125,-0.00443937225111618
5.24718166007653,-0.034182493071956,-0.374565964376241,-1.39834738640366,0.41650749953635,-0.0165619821365833,0.00117604737140998,-0.0349572144660734,-0.0454655300111578,0.0294121453724597,0.0202131903312041,-0.003114495839617,0.042288531573609,0.03332909523329
