"(Intercept)","feedbackpositive","feedbacknegative","input_noise_magnitude2","ExternalLC","CESDR","block","avg_dist_trialwise","CESDR:negative_feedback","input_noise_magnitude2:block","input_noise_magnitude2:CESDR","feedbackpositive:block","feedbacknegative:block"
2.11951238420406,0.0768103472646554,-0.104135293440915,-0.119437056848977,0.130594012746852,0.00289495357976604,0.00711530938400293,-0.00913317261686692,0.00189668496435149,-0.0168895114038148,-0.0139255394879193,-0.00869399807591988,0.00359395042263643
2.19179929396698,0.107812254215473,-0.0871290160266334,-0.183892339795489,0.125799432020545,0.00163186028515756,0.00926328512207668,-0.00898613003050335,0.00203988906258795,-0.0197695174918762,-0.0130475736563681,-0.0147935775623904,0.00530400806546826
2.02925324821036,0.0844802069605227,-0.0933892919207287,-0.0404704472058641,0.12767471863249,0.00900140973488337,0.00899624429361579,-0.00896773162070263,0.00187085412118137,-0.0178554181199223,-0.0191757326240784,-0.0103905724229553,0.00350977281696346
2.06760283374723,0.104449417683991,-0.0931435012889682,-0.182603718576718,0.119151745927187,0.00543397803514834,0.0143480546273334,-0.00909679433398478,0.00129955375951958,-0.0249675905284936,-0.00726155082112185,-0.013699407196694,0.00316060982258883
2.28087960052202,0.075126119896279,-0.0860738933803628,-0.169642617075466,0.0649928386651413,0.00220396047231855,0.0113586575542123,-0.00909055213624905,0.0017946331798332,-0.0210872438618748,-0.0117459186116177,-0.0101016772209385,0.0010058607925268
2.10153874246829,0.0973576618791456,-0.0872743461542145,-0.132254537042678,0.131160578843437,0.00339408265842752,0.0124621747847279,-0.00905342639797447,0.00118427351550925,-0.0226928898386804,-0.0105183382281959,-0.012327636026188,0.00244335549222357
2.17730758791969,0.0903586306252836,-0.102553562291647,-0.0959628070958588,0.0587765067059877,0.00825156437396998,0.00865745446830127,-0.0086144710212054,0.00323226802894169,-0.0191316681127643,-0.0151282969306733,-0.0112966437621852,0.00191265158032316
2.01923803439169,0.0796143939541311,-0.116178833203902,-0.0714996265087349,0.138810548450377,0.0104067895473302,0.00921695834393332,-0.00891754789054093,0.00238201215587213,-0.022125719067785,-0.0166210245966395,-0.00901196712935518,0.00586319148383945
2.20789562980616,0.0882240112938941,-0.0984973404274801,-0.130625093828824,0.0780239099677658,0.00522394103480033,0.0105023977077927,-0.00913415549005204,0.00289457624470964,-0.0204265758966315,-0.017352448348089,-0.0123015426180824,0.000921740826274583
2.17058693127826,0.06517176433747,-0.100044994997918,-0.163581807763246,0.116509761467475,0.00325885869411718,0.00925202859657187,-0.00856640638229922,0.000328925966962173,-0.0209846242594052,-0.00977491380801227,-0.00854437411477457,0.00466452636034372
2.10308387558069,0.0911695924949941,-0.115176926939276,-0.0761552022102593,0.0984111184708945,0.00633704608847561,0.00934902088427343,-0.00893912613484647,0.0037175252389684,-0.0195604690780277,-0.0143487898628603,-0.0106809686797957,0.00279841460952517
2.07968482644095,0.0616158908751806,-0.120962099775027,0.0295755709609452,0.0914843769748954,0.00912524944074326,0.011803137466381,-0.00950397073772231,0.0043232896428316,-0.0236223628117905,-0.0202136698684747,-0.006987722740914,0.00343053935658774
2.00762420937441,0.086157211136853,-0.113994635633532,-0.102972288128337,0.150706442566183,0.00398152953388429,0.00802462895235046,-0.00841474222740753,0.00247247090266787,-0.0211620505710506,-0.0157255436147255,-0.00976174681810878,0.0071188693349405
2.00262009874565,0.0716947644182538,-0.0774539059623868,0.0352340326444479,0.109438773255268,0.0119358912694548,0.00853152609815233,-0.00950003949584666,0.000879859498142793,-0.0196542876756748,-0.0178681974564341,-0.0081929887961764,0.00247507933788809
2.1456130596098,0.0800822629381775,-0.0653471776426754,-0.204396096419148,0.0792916935725943,0.00682474631127397,0.00988230795259111,-0.0090234995227806,-0.000340322452714525,-0.0211731048614263,-0.00410838956528643,-0.00861431615665005,0.00614162256227465
2.15596902016538,0.0927726044828967,-0.10724399890113,-0.191640103527432,0.115695621459684,0.00231345744205675,0.00802168294552332,-0.00879831705303147,0.00295423288316311,-0.0190611066673781,-0.0135033539342852,-0.0127187732897494,0.00219638228678814
2.12251196838591,0.075595350260401,-0.119839491674492,-0.0356189640989894,0.132257103041901,0.00241487578760126,0.00926243550003976,-0.00902668217643705,0.00357784791463899,-0.0207547056110007,-0.0175360926287501,-0.00900196290715742,0.00298473730897765
2.10091725275358,0.10138195058561,-0.107365922262287,-0.059141700716725,0.0932285927099422,0.00852498156069998,0.0133755833261275,-0.00915926169425043,0.0035953680546178,-0.0228452595203324,-0.0173072674306344,-0.013129540942991,0.000946327644355986
2.07220145958903,0.0988703593299012,-0.0968000623798452,-0.148594128697107,0.101940959637769,0.00654462650823594,0.00872596979318725,-0.00838919224842758,0.00283463055376582,-0.0153533666456006,-0.0101649267492775,-0.0129609395983134,0.00214804659164844
2.06663989371744,0.0975184367390707,-0.112562223614469,-0.0742958430498453,0.123952270975955,0.00146412212441345,0.0144741484042593,-0.00867448345286291,0.00332923126463812,-0.020316716999565,-0.0123231653414008,-0.0146911207219212,-0.00159203635991698
2.16006873162212,0.0813553810676206,-0.0971367354864344,0.00688790813893975,0.066420263901667,0.00942853392181626,0.0136014781973647,-0.0087944158142136,0.00265216999093729,-0.0227495735591519,-0.0219348976829444,-0.0100153680346575,0.000756150000550866
2.09992694632466,0.105260675083697,-0.08988523320429,-0.160526017767791,0.11272607061561,0.000785842305195488,0.0148283326029396,-0.00901413319964673,0.00133239440884361,-0.025633376442016,-0.00698074490289668,-0.0158834226618475,0.00104958769851425
2.26811796348238,0.083659752372741,-0.0751476678814709,-0.0758354443710818,0.0552133377660853,0.00142423522122868,0.0126506559020907,-0.00894988980048851,0.00170059288897251,-0.0214522048183772,-0.0147852870476934,-0.0102952239784645,0.000261489877363816
2.06357924023602,0.0772605095928849,-0.0767045946320678,-0.145482568342977,0.123312542286221,0.00301426225022137,0.00918943107034968,-0.00928978749332844,0.00245741802187027,-0.0194911108100742,-0.0107170181624433,-0.010331316228811,0.000312408414119681
2.17641171766204,0.0826704528946044,-0.0912581272127429,-0.188007953467971,0.111424133262716,0.00189123061256308,0.00737588383682444,-0.00875271902264381,0.000990287889114091,-0.0164684002499404,-0.0110443710718753,-0.0116507084721768,0.00329660828692857
2.1970961277809,0.0730183394693844,-0.083259728266499,-0.170751980124336,0.0828066231206173,0.00424385082373413,0.0101927021501179,-0.00886614204602174,0.00148099413328382,-0.0209010898960808,-0.00763235422597175,-0.00995950336724927,0.0014442134909528
2.11248624493557,0.0902388127934746,-0.0859024621363707,-0.162965808580269,0.101365241801467,0.0054205668682732,0.00772803351834546,-0.00884832860101093,0.000218197420712112,-0.0193080231257054,-0.0107699337422744,-0.0116101966831139,0.00581223253757803
2.05332896102718,0.0937987622510229,-0.0910384756635805,-0.098153838212915,0.103196371145992,0.0120207477421041,0.0101233807176593,-0.0087701550159941,0.00175650419137965,-0.0206362541628959,-0.0200585243373036,-0.0133189176580201,0.00123069026536313
2.04382812928623,0.0706884599697507,-0.124434747660629,-0.0889698281534934,0.125102614610794,0.00767570149384532,0.0101397245377401,-0.00919364388103718,0.00312943853649176,-0.0198736089937337,-0.0119945657483475,-0.00797868510827111,0.00516439921103776
2.16065367254914,0.0629418355897401,-0.106800604978265,-0.148079253631842,0.0862271407896093,0.000756400975102398,0.00960689072710969,-0.00894912490931555,0.00082934052350432,-0.0227855541575426,-0.00910382891554174,-0.00869655137266062,0.00552252153008678
2.16484598858037,0.0867590244402042,-0.0898362745011328,-0.0992383963128219,0.0738590605358194,0.00470824023706376,0.010364207150683,-0.00908876244834541,0.00245799071379106,-0.0178495431721731,-0.0139594223198225,-0.0109262079473696,0.000354296817707779
2.06961347541939,0.0869871284951174,-0.111923279138343,-0.070968208098076,0.111060839681393,0.00867793816797975,0.0119235532607206,-0.0087964121403847,0.00290141892935754,-0.0212350699573472,-0.0182479647921067,-0.0115461036496313,0.00296385642765443
2.113690346222,0.0907290303886587,-0.0542084264335491,-0.187302178785995,0.111157627416691,0.00482980043168509,0.012003421597478,-0.00909669375345354,-8.46681878755024e-05,-0.0190833388537995,-0.00787481111966941,-0.0126022218058798,0.00065517524686773
2.09272724121796,0.0901494672478791,-0.0761733422091916,-0.0723767473538883,0.113479066503981,0.00282909333802579,0.0123607663174815,-0.00873772067071008,0.00205200218262526,-0.0205800789434502,-0.0157310671493002,-0.0130410432443961,-0.00108788492130877
2.25958735105437,0.071381554291828,-0.126752864755352,-0.11647014681804,0.0706369454710254,0.00280625669009578,0.00622301336050838,-0.00902285790571085,0.00268250062205887,-0.0160543139320102,-0.0147593047717241,-0.00950710709629591,0.00399925986925179
2.09713388117133,0.0941951354472166,-0.0927642851647781,-0.176864860834432,0.137375870129515,0.0044197484881094,0.0104375170625861,-0.00919623927314405,0.00123590082444141,-0.0186634363623585,-0.0163134950157545,-0.0137318755705628,0.00359507337229592
1.99928220814889,0.0943170792504685,-0.0851742984893656,-0.190342693662937,0.170281182022658,0.0041511706646393,0.00991918595460558,-0.00911499263308758,0.00226853127893644,-0.0165486307850319,-0.00821368471617993,-0.0129794254707781,0.00028515133881841
2.2948860851279,0.0917086767646724,-0.0902091165599493,-0.239450840855345,0.0469519187521467,0.00316390116596967,0.0144587206341872,-0.00869860184262655,0.0021038710503317,-0.0195965224904023,-0.0123757518341915,-0.0132589882933416,0.00155386205302251
2.13608491887976,0.100890279210905,-0.0841891754555709,-0.308780753849494,0.103260330743234,0.0041433737741105,0.00943846879777817,-0.0086866706299498,0.00259369261645699,-0.0142142252759383,-0.000756841659002237,-0.0139806364690147,0.00106849856841167
1.98777196864454,0.0862842142864079,-0.0865121370085773,-0.0572895622976312,0.156573161155894,0.0040820602694156,0.00963496758473574,-0.0086410589572375,0.00176357621127468,-0.0147755941915211,-0.0133562081055805,-0.0139406299399023,0.00170397302297609
2.17789158324153,0.0645325971323225,-0.0901580989649511,-0.0717984384304239,0.0848402757155113,0.00400297641231634,0.00786896721405392,-0.00883850572970938,0.00150737073560433,-0.0191065132446753,-0.0124531004871143,-0.00774175534612022,0.000496502617996756
2.14253904195753,0.0790099343280544,-0.138853581760109,-0.203255942755798,0.107011981938353,0.00154965476864021,0.00632064681149588,-0.00890696415168855,0.00316935444248417,-0.0185469486565663,-0.00522055888428481,-0.00753869780387735,0.00578187876994357
2.00051426496223,0.0646005576307065,-0.114291732670267,0.0124352168633159,0.163208854147487,0.00203353244064083,0.0106907053802792,-0.00911958123171045,0.00182208015872141,-0.0234443546312959,-0.0132126667611638,-0.00779566742389269,0.00354040290380349
2.07655908309253,0.102719574587462,-0.108613908350434,-0.0710055182762046,0.111223364319601,0.0107178737323979,0.00649632911366707,-0.0090240390303263,0.00260832996200466,-0.0133743791160641,-0.0187631804821679,-0.014601012551017,0.00332955659407894
2.09826032112982,0.0811408113160476,-0.0957041940987314,-0.237005307269952,0.143192740937297,0.0014265011608883,0.00933256510096913,-0.0087247893374028,0.0022535743644492,-0.019326319675911,-0.0040969324188186,-0.00962956232811049,0.00471135764987571
2.21889844626998,0.068702139011402,-0.0839861040323389,-0.152917681465252,0.0871915805310966,0.00344540731031347,0.00800819264055263,-0.00942700505823512,0.000982904126102973,-0.0165103427682487,-0.00831717573454345,-0.00824490707932539,0.00233660186298878
2.13214963647576,0.0873651930875057,-0.0872854908527628,-0.137581160615794,0.101279351233291,0.0061672420600204,0.00988477064316113,-0.00898820384336515,0.00144006370500798,-0.0179986628717158,-0.0118775325706326,-0.0117444075553785,0.00240807902627386
2.12945856704931,0.0673034543169656,-0.111041580288682,-0.159383179549535,0.0810664559616824,0.00790379550390738,0.00382784051404667,-0.00881410129433779,0.0038173802647344,-0.0166590810620068,-0.00746282454166032,-0.00698049135519677,0.00436970722496455
2.2147404288156,0.0996769431921137,-0.0835384926006007,-0.175550945300681,0.0796009587646963,0.00420355521484915,0.00964915849952621,-0.00881499950116242,0.00279605101193769,-0.0180923133959795,-0.0145927988986596,-0.0123474084786212,0.000542186436010467
2.2420896075244,0.0846308345899232,-0.103624815383891,-0.117975511356977,0.0342261135288944,0.00635829454832043,0.010163319484235,-0.00878072630135791,0.00321209497616993,-0.0221710711575658,-0.0120892054716449,-0.0114936303928268,0.00249360624512108
2.16938120127272,0.077929410025594,-0.139969619157087,-0.198923388875419,0.109282825855884,0.00551007515202077,0.00693225279927988,-0.00915237671937594,0.00321297665529036,-0.0178671244375568,-0.0118796600238217,-0.0107700554372933,0.00940907353221938
2.12572554335994,0.107931612496542,-0.0953248027127396,-0.0925485739691614,0.0909736237336812,0.00584554810188021,0.0149678519999582,-0.00911874246656593,0.00299388686458059,-0.024475228432198,-0.012678209595998,-0.0160824601503186,-0.000934313287997799
2.14005799201465,0.0987726563872781,-0.105057918044269,-0.0806207243521946,0.0877764924686459,0.00595841452592074,0.010455010325559,-0.00917155762106898,0.00406583602965436,-0.0225352519456773,-0.0111220637716016,-0.012002556114924,0.00184908924773987
2.14050493853353,0.0929397763322133,-0.131494012462685,0.000476215748979174,0.0993493945672942,0.00538896978392235,0.0110951505584654,-0.00923483527568062,0.0035787923990556,-0.0232022852783105,-0.0172132933930377,-0.0115150128223619,0.00396435519943405
2.01925158293254,0.0803929559503884,-0.101383080998811,-0.0272450543740182,0.113653187647584,0.0124719098002484,0.010173952068615,-0.00893723988013024,0.00365559937509423,-0.0208634833123791,-0.0188391504079875,-0.00941293086524472,0.00107880671961224
2.15750514177298,0.100623827083778,-0.0609448250230238,-0.178342271386366,0.0757816327887311,0.0053097830464539,0.00989101724381886,-0.00915832745953434,0.000484172898875793,-0.0202692527620813,-0.0105664935526555,-0.0131309366678063,0.00308256686633734
2.15649601863777,0.0824068748878701,-0.133756511042808,-0.0992431200299227,0.0948958121258867,0.00655702159079997,0.00923364172006236,-0.00887690144482793,0.00316779297594396,-0.0207530259108496,-0.0156990502940258,-0.0111287357751804,0.00673351286189673
2.18266081221713,0.0777591860338808,-0.079175571119579,-0.200424945883731,0.103785944838656,0.00336709539711928,0.00815502432289027,-0.00885246187563572,0.00231185754472921,-0.0164604631801471,-0.0111661425153547,-0.00908046463988952,0.000169818308758753
2.05847539384652,0.0759842581582676,-0.090770719185742,-0.137381810380392,0.109049327861026,0.00888391399086794,0.0106750837879568,-0.00934395807460136,0.00252376546627353,-0.0183125641603758,-0.0106870915673515,-0.0101295258244247,-0.00104778954907588
2.20553839957261,0.0952718037158011,-0.0649646476507705,-0.197504366419198,0.0870767040285334,0.0036136542636494,0.00927219081951636,-0.00927965887787056,0.00104835816479159,-0.0180942464431751,-0.012647017442863,-0.0118272833456298,0.00206102407061824
2.14527988020669,0.0657285338357786,-0.100542947695706,-0.181002527541921,0.122548602201412,0.00189693919034251,0.00850792742298107,-0.00887319886875976,0.001852267464749,-0.0176787130062786,-0.0123021569506199,-0.00957828116260644,0.00256019668175979
2.10600364417629,0.09089442059145,-0.084665107242808,-0.0582413540635642,0.0733291152388873,0.00907335587325281,0.00905690235842226,-0.00876526739294812,0.00127924485599125,-0.0203340414879515,-0.0174755544713552,-0.0104377445375226,0.00434276301074368
2.2697303017923,0.0649226181603596,-0.15068291428721,-0.0958008904640619,0.057272717002731,0.00462965207063992,0.00472083529707438,-0.00920408271479871,0.00405107870545912,-0.0170387386363399,-0.0146789727453669,-0.00470507285379823,0.00864633933765898
1.97884009722486,0.0884624788434497,-0.108706847226231,-0.0422654141371242,0.125516915154961,0.00836699411149811,0.0127915825242996,-0.00852100552407657,0.00387046786835638,-0.0192642540191587,-0.0182223303620099,-0.0126534253591997,0.00143178621858644
2.14652600576791,0.0906015869147385,-0.114220061426917,-0.18586028400945,0.0958756989683,0.00128210878220219,0.0118231797973884,-0.0091783869331275,0.00340775013937551,-0.0185669927779094,-0.00566177361214493,-0.0125504192316752,0.00155742295474851
2.07524397028347,0.0833142081296382,-0.110385787278066,0.002596135699717,0.0808713589862668,0.00924979203772188,0.0106006937470414,-0.00914375315649665,0.0024149106047127,-0.0207094824111371,-0.0186152982731181,-0.00896375728885845,0.00285837315528492
1.99961589618395,0.0974351307548663,-0.0820239000577478,-0.102169009910526,0.127217664170845,0.00994574777510203,0.0123436551965074,-0.00911543077230272,0.00192857178475262,-0.0221225335073188,-0.0155898808470937,-0.0145706721105028,0.000267723873907668
2.08704135075837,0.0636188871627036,-0.118100497716082,-0.156608795315709,0.117187018163969,0.0088258035205891,0.0047579294217246,-0.00887736252158573,0.00148906256583841,-0.0194652289084797,-0.0111220529319184,-0.00642557495916536,0.0105808906132875
2.23599036770407,0.0724284763233818,-0.105526706685991,-0.0761853212972136,0.025246553227278,0.00772982071007607,0.00672060015223518,-0.00833220570738434,0.00174590668098491,-0.0165499734810241,-0.0133361081733103,-0.0100131469701089,0.0048796418622116
2.07342187307881,0.101099368391437,-0.0681598181137044,-0.20528050337824,0.139527467805936,0.0028180059985275,0.011915904211849,-0.00875430435533977,0.00288840374756742,-0.0168495778459014,-0.0101755413496535,-0.0136223267779077,-0.00344390812589623
2.02062782725035,0.0907160624140663,-0.103956593618424,-0.0569758540877886,0.131064150027196,0.00976046490702165,0.0100131787248764,-0.00888164532667754,0.00333976248070353,-0.0211726350275729,-0.0191025941953281,-0.0142738937666579,0.00346640404986221
2.0453231132544,0.0894232420125625,-0.0796335793739027,-0.0533582881595697,0.114646837102052,0.0108463468905502,0.011449298873737,-0.0090687112728795,0.00186524971471663,-0.0224667628487273,-0.019900203158962,-0.00942384106938095,0.00150098082182549
2.12224493843735,0.0695055737432435,-0.0904550727028048,-0.141149745580216,0.139894704607706,0.00356577327287252,0.00943760711319345,-0.00907010273500055,0.00236974941629433,-0.0226556269287351,-0.0101468388861272,-0.00726190350972041,0.00117461080756645
2.27601515115704,0.0775466164142731,-0.0925032517306627,-0.193360033864883,0.0387188728876551,0.00305121983844977,0.0129554908622978,-0.00888591961504081,0.00181464856768446,-0.0208237152946099,-0.00851050588877752,-0.0108651045598389,-0.000394521170666844
2.09472080280524,0.0838830718959062,-0.0903798172322142,-0.159795823166617,0.129371111462906,0.00201583601679587,0.00863251115352656,-0.00921276845955063,0.000975487160880213,-0.0199677692122062,-0.00844497687309723,-0.00903784722638625,0.00443900076571711
1.99734200513711,0.082045646955214,-0.0689392278124478,-0.0660480120174071,0.116216487794065,0.00842847548235353,0.0126753520373257,-0.00911004240662993,0.0010395491779967,-0.0214404821098341,-0.0133573422440339,-0.00976048965213469,-0.000364348203288358
2.06212867722932,0.0898447440259873,-0.0904731904754782,-0.0926326961121895,0.154504853095784,0.00432851743153213,0.0117440532272001,-0.00901373456113396,0.00236351058254968,-0.0194980673356635,-0.0141789582609228,-0.0118631534321814,-0.000659052452383664
2.22717042542361,0.0812004330198671,-0.100909426383325,-0.251952808475248,0.0817552188495352,0.00577781639559979,0.00776711511184646,-0.00885354417859195,0.00158037344404266,-0.0174133763537294,-0.00915947068028861,-0.0129662221912065,0.00311209151675316
2.15383982231868,0.074240463426484,-0.103017690138226,-0.155318059855413,0.107798741893918,0.00621452847761396,0.00621411077715018,-0.00896385071503928,0.00181146679177662,-0.0206684068631944,-0.0112151504130038,-0.00795663143596585,0.00467055330790876
2.1310316222379,0.0930170029201671,-0.0886739954703822,-0.138583112563584,0.0871108478343404,0.00671164797373983,0.00981820650282923,-0.00903352591718884,0.00256390327343787,-0.0207008311512149,-0.00703417550231378,-0.0112160018273314,0.00149264183839653
2.07567439230402,0.0700032122583508,-0.10150474707165,-0.0967875154261636,0.121472882985285,0.00764124746778867,0.00876568009678548,-0.00863704618123336,0.00155653599716568,-0.0198052048491157,-0.0173970707208456,-0.00572153455591295,0.00488640928833581
2.16923394953995,0.0790176739239921,-0.0742584615860794,-0.185791818816787,0.0992731467984362,0.00484387447327646,0.00723965475296304,-0.00907625412319394,0.000108214536463989,-0.015949108438896,-0.0114813472780988,-0.0101482728038246,0.00290892771457204
2.04333447233317,0.072298178704827,-0.0942857841250664,-0.130176304116098,0.143480060378305,0.00604669442896603,0.00731134230861925,-0.00941849898337798,0.00271333967777137,-0.0172573113379586,-0.0152845481709976,-0.00651213174471956,0.0049155958801795
2.20009452005849,0.0541657892147075,-0.0794479541213339,-0.1727465013428,0.0851163434757428,0.00429021657234069,0.00964299918029338,-0.00874340080676898,0.00113614621656035,-0.0197805291205877,-0.0164455087145133,-0.0063400124872377,0.00335151156591242
