obj,β1,β2,β3,β4,σ,σ1,σ2,ρ1,θ1,θ2,θ3
1317.4138630444834,3.226259939169005,0.5935522699017749,-0.01921285095146405,0.009826368968673532,0.25264440095373925,0.19033313898848767,0.13107749281055858,-0.8143637006834331,0.7533637724405333,-0.42250986651019506,0.30110091355173735
1282.1708460758027,3.2638547090608183,0.5788909810894417,-0.020681121849563337,0.011182657019750195,0.25220067272926455,0.2295507014334316,0.14597086850789548,-0.8938172880720449,0.9101906785151699,-0.5173312363338067,0.25954693000116413
1262.3113236011384,3.255231615785264,0.6032263906881391,-0.01968897662210753,0.007806285884819501,0.25201136264144486,0.23223118044127086,0.15927153094431684,-0.9191249878710044,0.9215107525595315,-0.5808882679455688,0.24898709687915233
1294.8411981857464,3.2672888515131358,0.5882186075921574,-0.020746714360359877,0.010539080562166209,0.2527038330487468,0.18635896104853042,0.13282627213009615,-0.9066253036203727,0.737459969641939,-0.47654069131385457,0.22177849507140657
1308.5573138659095,3.3292694188398375,0.5434127191142518,-0.02125649977875793,0.009978617612757595,0.2523881612253643,0.24063898264503927,0.17036491595721223,-0.9127037737859501,0.9534479805895735,-0.6160855602732894,0.2758244596018942
1546.7749539933102,3.2979004610846836,0.5617562742647286,-0.01965541311483946,0.00886296711695554,0.25484171494904034,0.30622497117170727,0.20186150090346222,-0.9469811850609418,1.201628121333832,-0.750108919106773,0.25449477160847783
1582.2356699276672,3.303987936351477,0.5549848986310791,-0.019292402502727936,0.008760763691328562,0.2555496792473086,0.22550962680085498,0.15395349080858597,-0.9041975805115162,0.8824492656968577,-0.5447252929858313,0.25731105396653187
1328.9190975251495,3.2161568799459435,0.6323723261592842,-0.01801355847238784,0.006969637848137683,0.2529136386157975,0.22293012647125643,0.14732040800952712,-0.9287055382952814,0.8814476265153529,-0.5409644160400865,0.2159988924014527
1343.4370065020262,3.2608702385260617,0.5831278509124467,-0.02288468351292498,0.014371859427691789,0.2530226993530675,0.22960253112575907,0.1466707523083974,-0.9247300560581077,0.9074384698005773,-0.5360422339616655,0.2206377120348762
1151.1644109668516,3.2952623171135857,0.5514851435294568,-0.0245179692074376,0.01528454017746166,0.2508494944310408,0.23846159115780735,0.17609610410392446,-0.945916680349474,0.9506161919866299,-0.6640326008799302,0.22773527651996786
1204.4682429858876,3.228593815118578,0.5914783836786245,-0.01912632434212708,0.012069807469607025,0.25168577819220544,0.21750514221941813,0.14290292689206116,-0.9430079265129988,0.8641932165643285,-0.5354239470702625,0.188941327811349
1438.8080305087094,3.273539416119013,0.5790470004226886,-0.020666706880944165,0.008477035905382922,0.2539263276542284,0.24484666365015442,0.1689481884133177,-0.9311887161567002,0.9642429200313654,-0.6195602012557907,0.24254258137615128
1280.9973055087094,3.245877366514838,0.596644568496013,-0.02129920658796657,0.010754486870538938,0.2521453509916356,0.23327742696930834,0.15419677287118067,-0.8995108415201623,0.925170446537588,-0.5500861641095662,0.26718053336706743
1271.7701063790473,3.305880860087141,0.5489969929692843,-0.020409275697196708,0.013439353977168507,0.25249212450715264,0.21201313971717708,0.14471113265548133,-0.9491672649890297,0.8396821886267235,-0.5439974425506363,0.18040575988464186
1406.8170521220068,3.3283767382630356,0.5265037424145079,-0.019575454983372622,0.012127188673945775,0.2535571835752984,0.2780811938896165,0.1913185150382565,-0.9594314523115578,1.0967198403473166,-0.7239274318675909,0.21273593187914927
1238.806755921955,3.254878152928623,0.5738447279325279,-0.021531827376590814,0.013344469176404887,0.25183023746557265,0.25732525392070155,0.17741130964525073,-0.9577031341293344,1.0218203203492595,-0.6746900967381816,0.20272202648231996
1423.1061890707472,3.2287209758473905,0.6096637768828094,-0.01820943879112056,0.008093260489612793,0.2537979247117491,0.24282590594724604,0.16649311354562257,-0.9348156242460441,0.9567686821042192,-0.6132452188038462,0.23296986967746808
1254.1663771217081,3.2444400746740865,0.6116282436206693,-0.02046626388444884,0.009205682206950012,0.25220432360655876,0.18813690316709308,0.12355468411129847,-0.8812504789320149,0.7459701740109282,-0.43172386178927513,0.23155061151435902
1146.927358776341,3.276053054110564,0.5590359170257768,-0.020547693115027493,0.013434576510192578,0.25093752923087476,0.24314481197791504,0.15844148456723212,-0.9539368194128832,0.9689455886616704,-0.6023139157955992,0.18942421877266902
1507.4799385016129,3.2270286397198213,0.6200043353386113,-0.019989260714932507,0.009918754562579608,0.25468643668188556,0.24340013424935877,0.174242687310711,-0.9338091711851269,0.9556854986878478,-0.6388617373681167,0.24476789933683424
1318.8084571604857,3.2487862125052485,0.5987597011794362,-0.022050624199377252,0.011626776983750278,0.2525780759196902,0.2732368145856224,0.18438763109871434,-0.9538983279894654,1.081791495919467,-0.696367063398357,0.2191015516365805
1049.9134090501584,3.307978613204739,0.5633027265546912,-0.020393886972561292,0.00937724002147989,0.2496964804813778,0.25628591523730754,0.1732580115902638,-0.9482193339144909,1.0263897782749132,-0.6579451822018031,0.22038581895223786
1350.1718552018137,3.258929703127073,0.5739397739586661,-0.022078597751661298,0.014330148280240103,0.25317275491686436,0.22478286514202558,0.13512277592744293,-0.9218021704204702,0.8878635665825838,-0.4919821177600923,0.20690132914113601
1229.3210938550937,3.276225052604617,0.5815075765318484,-0.021400713855476736,0.012473329039885052,0.2517605048179836,0.23945264593846188,0.14278777259927272,-0.9283137840492621,0.9511128288830688,-0.5264998081944108,0.21086771848295258
1347.3402363557973,3.207333615110103,0.6085623101027634,-0.01940479049485676,0.011961523590124201,0.25314735696220736,0.22143938646750894,0.15293447901438084,-0.9371821737891323,0.874745006721788,-0.5661819629876814,0.21074568652633102
1257.11847098952,3.2426676475826985,0.5879227887380567,-0.021478219617558844,0.011779398950713312,0.25209515502149815,0.2133988273604632,0.142537657454399,-0.9098006884999627,0.8465011052761605,-0.5144123411579454,0.2346717175991888
1105.04810735237,3.241794918518513,0.6080973564888188,-0.018406744779338242,0.010257404856297928,0.2503517311698966,0.2092650558534769,0.14868039309627967,-0.8974559633807616,0.8358841973074395,-0.5329865497574666,0.2619655357490143
1298.90680541412,3.2552824623343897,0.5957841145092746,-0.024643460932116355,0.0143658388889589,0.2522499966628985,0.25247966929185467,0.17614185518090913,-0.9219316863612902,1.0009104960634077,-0.6437691168842997,0.2704816266514205
1186.8112946931954,3.329248398291168,0.5248937404172648,-0.022308270985255254,0.013338094388359856,0.25129980438620625,0.22285826562945057,0.14442863272816273,-0.9171813201418605,0.8868222805575856,-0.5271283213110662,0.22901129128703807
1477.98388133043,3.2446946133671273,0.5978959108688192,-0.020005621673537324,0.011518911300807892,0.25434287876398576,0.2778545128793196,0.17717902377241726,-0.9522598643734567,1.0924407014247535,-0.6633583529732143,0.2126685936462429
1307.2846440250082,3.3000225014455586,0.5382273724020045,-0.02245252476803064,0.014149099053488982,0.25310884957832136,0.193612398484675,0.12485691247609582,-0.9512053402845121,0.764937294003085,-0.46922326942167253,0.15220989844184377
1541.8689575973112,3.2200916831723347,0.603417010263755,-0.020986965607750895,0.00937774681305447,0.2553304473774994,0.2471830488003465,0.15728533579810294,-0.9576452715874101,0.9680907676274614,-0.5899161641870243,0.17737956202226762
1203.984235392917,3.2936564554593644,0.5536468908768105,-0.022440130059852022,0.013716557116629998,0.25147268427466607,0.23441449461433356,0.1560322292953048,-0.9350813389650611,0.9321668287371481,-0.5801935359778383,0.21991653553906113
1361.2530549040962,3.2740738188856047,0.5806603834346611,-0.02231074166332343,0.010650353301887842,0.25344170763061535,0.2106981837137915,0.14449184740064527,-0.942792467703376,0.8313477118015579,-0.5375035807934958,0.1900662781123133
1215.9112807594406,3.2680905978796315,0.5711037815367933,-0.020966241824613117,0.011116576639702957,0.25140175081285704,0.25818447680519563,0.17651921437566231,-0.9364075551423323,1.0269796291012612,-0.6574891600186334,0.24639099607921244
1257.492663844367,3.293483312887633,0.5582419310988858,-0.022341290046241725,0.015083183515897313,0.25200506928051963,0.20069598248404455,0.13273828906875312,-0.8491851337005881,0.7963966084374265,-0.44729013615421664,0.27816290408248473
1383.3034158642422,3.276044634676583,0.5464458073670648,-0.02038761008929326,0.01666130129597009,0.25332671088869235,0.2348171241625753,0.15190973821102596,-0.909015452925231,0.9269339318337818,-0.5450996422731071,0.24991548806218775
1331.207018581204,3.2438068888343405,0.6003948524284144,-0.02141276409614684,0.012225980011896294,0.2529550615476009,0.239081671498415,0.14940161971127916,-0.9443413557818978,0.9451547244624903,-0.5577517494648407,0.19429628655837888
1417.4822603472273,3.248610606907306,0.5777269169596325,-0.02021540636038065,0.014035509008163277,0.25379576959778205,0.290501960878862,0.1895634460228231,-0.9723728942989958,1.1446288538979679,-0.726278286492427,0.174354204076363
1494.1243023137524,3.2850797229751727,0.5813643317868882,-0.020146126051887946,0.00869272630627616,0.2548173212887081,0.25200722577618057,0.17792941046813035,-0.9697270535583452,0.988972117365037,-0.6771241534210393,0.1705097293464417
1482.3592423436717,3.266274474822553,0.5504074400503772,-0.018899465568716838,0.01062095935170613,0.25440129461151484,0.2268642294028841,0.14309742911449486,-0.8815685311901191,0.8917573699824075,-0.4958708665149912,0.2655254126893325
1228.5320297217763,3.242502463794661,0.5918012218330675,-0.01988812919733194,0.011756958836821938,0.251653788032704,0.20206232610308192,0.14808454170769786,-0.8729969527166365,0.8029377490507819,-0.5137111372965285,0.2869999755441427
1341.63425606422,3.2628732882763782,0.5828185404619396,-0.02051915065068141,0.011504991110392116,0.25292267799915585,0.25391221935511055,0.1679207036514016,-0.946182287513043,1.003912426373874,-0.6281903890888474,0.21486755837655003
1350.4908530793655,3.313842537838044,0.5528099527266632,-0.022415195476488785,0.011314991760515685,0.25306077817513567,0.22261446058416362,0.1392328641372703,-0.900923340923955,0.8796877263615261,-0.49568383543872907,0.2387728241826598
1418.9917840229502,3.2796990061592997,0.5597653028107362,-0.020481852308495713,0.00995028048472379,0.2536200845309502,0.2347830793110182,0.1682979432555647,-0.9071180103664188,0.9257274704613023,-0.6019479715776134,0.2792863461739947
1424.105930934324,3.2582543564040476,0.5711061140243003,-0.022275260379620337,0.01420822279296328,0.25371532862837753,0.26843365249158785,0.17784266590680892,-0.944776669110138,1.0580111731631658,-0.6622445810801089,0.2297129189123095
1283.1273794072047,3.2864417521796354,0.5740155043689695,-0.023399912818086364,0.013830273470604329,0.2523957590160997,0.18604716341626415,0.12458487283726823,-0.8380262312123704,0.7371247605012122,-0.41365747133345676,0.26932796912135853
1358.0401045684412,3.2543307241935047,0.6013906020323343,-0.02109630829628505,0.011609912394522562,0.253165998600202,0.23529544495355226,0.14887375532120284,-0.9283272445964907,0.9294117150586608,-0.5459009655096476,0.21861511474889578
1542.4144588317558,3.2503222847721136,0.5891297408781649,-0.01955530253973965,0.009352430570385392,0.2552137519983217,0.25276500929534645,0.1712381131098379,-0.9544642638678108,0.9904051302729513,-0.6404069463175681,0.2001642018965538
1400.0706873152774,3.230296851700424,0.6044337803810498,-0.02054711949085975,0.012013288805353788,0.25375881061514166,0.21588579288819607,0.16000884850573055,-0.942442405354838,0.8507519103075204,-0.5942616285844164,0.2108376967459477
1375.772915030078,3.2253533168337056,0.6038828051421429,-0.02111687862156789,0.01262277325599133,0.2535127082056881,0.222156352453121,0.14680667526430838,-0.9400983311821258,0.8763124895217242,-0.5444015465701848,0.19741375098489064
1640.079211810449,3.235489107131799,0.58343732884429,-0.02150221922480787,0.01160483958929822,0.2559930073560711,0.2833598488103364,0.1873386565315346,-0.941651407800455,1.1069046445327297,-0.6891114389425207,0.2463202525065334
1519.6951422536954,3.252680465624364,0.5906170589539433,-0.021474988387956927,0.014126165918411945,0.2550939994541113,0.19620810026339244,0.1426619338348618,-0.9090161956408848,0.7691599986015671,-0.5083694976551815,0.23307447596553021
1202.8432261913397,3.243529593277174,0.6030871761751091,-0.022084124616693006,0.011362514973042318,0.2514854048091375,0.24422247833070151,0.15762609339993555,-0.946011534654802,0.9711198887110443,-0.5929413781769343,0.2031601491841998
1252.6864537666484,3.2642933779087198,0.5859418281252822,-0.021947439038657708,0.01190596049207944,0.25222210208096313,0.2106513486242275,0.12360267760053349,-0.9186698029922041,0.8351819562450897,-0.45019864057806297,0.19358458440297951
1252.4483999540778,3.3041967034912108,0.5697986900795047,-0.020263218662745847,0.008354409831742043,0.25184697195829975,0.25434236091242535,0.15871732421075976,-0.9260581528820115,1.0099083540084761,-0.5836142120197039,0.2378304431232499
1316.051053341768,3.248528773280202,0.5864843063703538,-0.01975460721475279,0.010028254992740775,0.2527048320666952,0.23535279239380041,0.17086372337941405,-0.9458447080122604,0.9313347531545612,-0.6395229850889294,0.21948803954302673
1199.5073501866727,3.2707068235310164,0.5872737840264791,-0.021439955983432613,0.01177377973711192,0.2512536010598386,0.23659308449940822,0.16548585161642687,-0.9168789458612455,0.9416505216299811,-0.603893805083748,0.26290656994119055
1268.4522868318186,3.3130839104188112,0.5410316978295946,-0.021308822349080884,0.013781854156974539,0.25235233184540984,0.1876666198045939,0.13647485949854146,-0.9001146810389212,0.7436690536291847,-0.4867917158879849,0.2356058506718153
1384.0910887926748,3.2254568992629085,0.6160953359995773,-0.01673954580582145,0.007314403946275019,0.2535075752978584,0.26355589285420034,0.17315068249887833,-0.9650310857576065,1.039637149085331,-0.6591352977725978,0.1790437035955585
1390.126385526625,3.2561697552206907,0.592060298034199,-0.020080432944538325,0.009845191110211579,0.2534672501954559,0.23562510118502425,0.15128355085092934,-0.921558366074554,0.9296076751664246,-0.5500380101517296,0.2317234373242428
1282.6343724163808,3.2157104322521533,0.6004282535676798,-0.020819780960650753,0.01320417804683123,0.2525536949942223,0.23226939655576842,0.1459989788391746,-0.9550212641332269,0.9196832244370136,-0.5520890491676971,0.1714255125934437
1161.238639120896,3.2504797104243623,0.5821664993654654,-0.021471200579844568,0.012239195220528227,0.2509245473825701,0.24075812555054354,0.14435829968265315,-0.914924577774214,0.9594841479716754,-0.526361241907452,0.23220763853889342
1356.3902360912114,3.2194942440553307,0.5864658601935974,-0.021082386297782526,0.013257310952002745,0.25285968790499264,0.2256584516115328,0.156641019675916,-0.8628363356939031,0.8924255719888408,-0.5345081478045095,0.31313585147602085
1333.3053090034773,3.2904442567236063,0.574314604180328,-0.022557154757727182,0.012450959756491567,0.25291991672033837,0.21752112821766326,0.1536205924040678,-0.9230816586355004,0.8600395375670763,-0.560668978053289,0.23360397242671269
1218.2473733121228,3.24352216460825,0.6063308909548536,-0.022718084719892808,0.011574112617139426,0.2514865654550092,0.2423477741636519,0.1575869998391856,-0.918555309535448,0.9636609165391294,-0.5755869111900604,0.24769894004626264
1365.5443415574282,3.2584081489304006,0.5926024336188487,-0.019095576937576346,0.010476867001736518,0.25308488582850924,0.24058859445367395,0.16052719555265946,-0.9150696064126651,0.9506241104286931,-0.5804122090184254,0.2558033683192895
1241.7081416401945,3.2595355762846885,0.58000606610772,-0.02254379894018988,0.012186241680405836,0.25171042211145117,0.24778465523185322,0.1608892073304281,-0.9200039396051307,0.984403637931767,-0.5880515528212873,0.25050192856446424
1136.0012859317735,3.265469667523939,0.5670151570515525,-0.018844610789098513,0.01218082679944805,0.25061877847834496,0.2425013976748178,0.15136951169068164,-0.9187148038898698,0.9676106441312475,-0.5548882334043699,0.23852600981815938
1390.6718687604405,3.2586579780898917,0.6099161489985367,-0.019229449550723345,0.006908204577367668,0.253411479206769,0.2656494283835489,0.1849380386463439,-0.9549551374509206,1.048292797213004,-0.6969200079974339,0.21656635861132778
1370.1868129534041,3.344302650820125,0.5316174946742172,-0.02413515512360413,0.014882576425696868,0.2534263709190751,0.22765292366000045,0.14764997270778157,-0.9410982380107125,0.898300057860574,-0.5482978296761152,0.19700147028205353
1514.2488141149656,3.224474220445199,0.6009128297032357,-0.020462452845425996,0.010080813357848214,0.2549662009582152,0.23216498758570234,0.1447784369856071,-0.9326686791376849,0.9105716236629748,-0.5296008376149982,0.2048370639295867
1410.8373748985898,3.2686179030957665,0.5786698897202164,-0.018973694245304377,0.010141802771026446,0.2536775855013305,0.241849526423912,0.1715989449981263,-0.9401803416614474,0.9533736531982386,-0.6359803307739861,0.230449373653947
1433.622585331902,3.272328951873848,0.5725652748167227,-0.020596113990289967,0.010978932184574377,0.25422087958722506,0.20832046482161734,0.1366339379429367,-0.9303283010843182,0.8194467156272309,-0.5000156539592908,0.19710205747746018
