"(Intercept)","feedbackpositive","feedbacknegative","input_noise_magnitude2","ExternalLC","CESDR","block","avg_dist_trialwise","CESDR:negative_feedback","input_noise_magnitude2:block"
2.14295047554647,0.0370642590120231,-0.0769587506483172,-0.274171850240344,0.148463582093263,-0.00327990009615865,0.00662927891869674,-0.008899648907223,0.00133918287738099,-0.0177210463005584
2.31254563842713,0.032995895126333,-0.0764373476166865,-0.318940062896752,0.0681865730986515,0.0010787628159538,0.003519483355575,-0.00913536053991682,0.00241052341171593,-0.014672312104977
2.26028022199819,0.0374433982860359,-0.0707123735418671,-0.252007286165628,0.0972974874458119,-0.00781325206225467,0.00901465963854524,-0.00899745067016342,0.00173551094068794,-0.0228496340616419
2.09111896396515,0.0353264373201186,-0.0857071040011779,-0.251836912275433,0.152736318101614,0.000290785361573319,0.00782258940186915,-0.00911707694538517,0.00189387669877407,-0.0183625949534977
2.20799541469208,0.038943361593597,-0.0875149444963602,-0.291542717507013,0.0892573559914519,-0.000433604378259399,0.00893746323888565,-0.00925866058960365,0.00217678891203218,-0.0217277260110945
2.19402328069621,0.0337107534165005,-0.0834099333815115,-0.22450191596457,0.105372463513721,0.000767644827697582,0.00736089434945256,-0.00926648787960183,0.00214440138632282,-0.0237514435128111
2.17251386921856,0.0268159306152187,-0.07544015768865,-0.272608863423631,0.149254118064204,-0.00462282819156598,0.0059870916934621,-0.0092608077900968,0.000754854615727055,-0.0192081556912835
2.2460082306758,0.0301569433399355,-0.0979683862251764,-0.238043721095329,0.0896234829337079,-0.00401638953307116,0.00688088094211741,-0.00902329979082722,0.00246819627472316,-0.0165834453798484
2.22654518974812,0.043794382355145,-0.0605925178577421,-0.307511699289468,0.0903360362740881,-0.00212317806583737,0.00919987295828507,-0.00893010767870927,0.00153299305331849,-0.0203785136382073
2.1889000881382,0.031291153402933,-0.0677476904176873,-0.341462268415005,0.107493381496605,0.00167086425881199,0.00675720066418653,-0.00924023314699233,0.00202290384812576,-0.0222776912053421
2.29114964291383,0.0276815512658145,-0.0916041876847606,-0.230551634251031,0.0604142174406316,-0.00181423325501153,0.00810862257966552,-0.00882589233574064,0.000981891527481403,-0.0205460558608794
2.2724371498052,0.0367553994213481,-0.0502761420353672,-0.298183877461886,0.0875169045506087,-0.00171017082823394,0.00522125153514742,-0.00892127923121728,0.00178639794623702,-0.0189813665365283
2.12616037292019,0.0320406128049608,-0.0898292236778743,-0.340570992693605,0.150559483770495,0.00252666031373147,0.00768789967060354,-0.00913264162945267,0.00300248613809304,-0.0168299674389515
2.12890357515757,0.0317146798158262,-0.0910879012491637,-0.283320434840389,0.1272856289913,0.00188002891232905,0.00810139659575327,-0.00878907922725607,0.0021191537510257,-0.0197875758814356
2.24950150186937,0.0417985261755861,-0.0972749569789907,-0.259426653860459,0.0930247601039773,-0.00413024536520753,0.00767397084767143,-0.00878819187899885,0.00261869908380677,-0.0190203774992397
2.22333490585723,0.045043213027627,-0.0671197181898413,-0.30027556168747,0.127440964468548,-0.00484190983549178,0.00602430727558868,-0.00901561295590344,0.000533859249222112,-0.0187473036887144
2.18292971313789,0.031501631738448,-0.0760789157323412,-0.298691236514741,0.115097843744004,-0.000895165780468513,0.00769219063049849,-0.00934321772910408,0.00144573823833084,-0.0171826060533958
2.34191441994491,0.0348553157603679,-0.0402020698311383,-0.257393542298827,0.0630318347449805,-0.00158386136493128,0.00689889233697878,-0.00916896804744737,-0.000852779422161669,-0.0195162937669362
2.23049500470175,0.0301931334548747,-0.0762768952699022,-0.280709581149683,0.0722253502864286,-0.000517804204807747,0.00390563873242488,-0.0089395999493344,0.0017074942502586,-0.0173010683846434
2.16926130312369,0.032369198817533,-0.0766043680527366,-0.247246616238959,0.09858408371068,0.00316734296984762,0.00668275204719079,-0.00934322307376184,0.00140223323919112,-0.0229156413927608
2.19437670776889,0.0366263793574602,-0.0772805102426182,-0.260258445245099,0.109703653181159,-0.000761983584377312,0.00734505925999511,-0.00918398136704116,0.00113137491659357,-0.0205586601167568
2.17861969378815,0.0389928076034439,-0.0691331630548305,-0.301596656272096,0.119353392777051,0.000132504156801475,0.00666000672922619,-0.00873137123770045,0.00153210100897303,-0.0225510171583954
2.32968338456316,0.0346040739512905,-0.0397338120362249,-0.297543930043915,0.0670241008519659,-0.000689521593143654,0.00412837767477299,-0.00929192392083071,-0.000572447250746632,-0.0169527911652557
2.26279857189311,0.0357310183173667,-0.0550013820685847,-0.351255978437901,0.108283669805944,-0.0028165167693997,0.00806782765766743,-0.00883016767942387,0.000458429438796167,-0.0202396802068135
2.27797565322215,0.0336663383269234,-0.0490807256976787,-0.265846746936737,0.0638081889731168,0.000210378836558141,0.00625259682693475,-0.00889343450403995,-0.00045317511659307,-0.0224228333233002
2.13816691945385,0.0355633702502228,-0.066385787579027,-0.2689200974016,0.137259101408874,-0.000365677469751045,0.00549037279378904,-0.00895451964457709,8.67970725996392e-05,-0.0149371085577481
2.22129821920546,0.0296756128797141,-0.0988602075703187,-0.324836529886432,0.116385095962288,-0.0028162605673774,0.00438234720042813,-0.00914061885514116,0.00212122703744062,-0.0161921180620203
2.12038382521585,0.0362911938304383,-0.0649565650416255,-0.337948560190283,0.139069048253906,0.000448140445645229,0.006923475869395,-0.00886178726196872,0.00139900344414297,-0.0196153501213828
2.20827254936336,0.0363037297471318,-0.08157777429138,-0.294266291539992,0.0869872527895215,0.00411424832400826,0.0094794115433868,-0.00894087616760023,0.00123979972610942,-0.0240230156702401
2.15830426847869,0.040720226842565,-0.0720159476275629,-0.280489185499351,0.129513986702335,-0.00238255007995102,0.00778682810222895,-0.00918767575990137,0.00193241296181775,-0.0181342025079792
2.20154308064519,0.0376931701994486,-0.0774916961426659,-0.284588423866529,0.130688406975905,-0.00330302258668464,0.005360613895184,-0.00914925837196203,0.00101800228445125,-0.0168792791847874
2.27953654710747,0.0412553202418121,-0.0525021360555513,-0.347470257414603,0.124713024198992,-0.00406024185939439,0.00606139236157332,-0.00901416426612327,0.001179628193908,-0.0197751776193442
2.13726101731914,0.0377299715975062,-0.0663063379577219,-0.266852137188818,0.129396531213266,0.000535904367982296,0.00666013944880809,-0.00898868050239633,0.000919587765876144,-0.0178531926196729
2.12397812176482,0.0428174280376149,-0.0762319265679457,-0.268856497619041,0.118078309712223,0.00228531003186342,0.0107876515721355,-0.00912174501786423,0.00107188897424867,-0.0249677233780385
2.35884960276721,0.0296646039443807,-0.0728625650718073,-0.314135911428718,0.0646269186802265,-0.00296024475505136,0.00829517496469644,-0.00911034674054229,0.00108780583734413,-0.021087535862192
2.17783501210615,0.0418967417131381,-0.068553991115707,-0.258864806328504,0.130588136046462,-0.00152812715531828,0.00911955244944764,-0.00907606606638244,0.000548589325600312,-0.0226878745665595
2.27553619691493,0.0395338904029102,-0.082479517930687,-0.273802241207655,0.0574438219203128,0.00146410569176993,0.00547694820091145,-0.00863622432219996,0.00226420598738136,-0.0191214173750478
2.1185374328187,0.0390689254202164,-0.0765428548561695,-0.271515523807364,0.136289012224645,0.00305478102348722,0.00813365174597011,-0.00893577263221743,0.00128622492946195,-0.0221295236089307
2.32031724873888,0.0328688007514202,-0.0801366268124448,-0.343426238825529,0.0780358612353599,-0.00261945700504094,0.00666110184426697,-0.00915869275307518,0.00171905323219702,-0.02042323473767
2.22475508422326,0.0267131710429622,-0.071919138475937,-0.283534170551656,0.118843133711101,-0.00100705440789868,0.00793792936774807,-0.00858223987406003,-0.000239826461228213,-0.0209939988932898
2.18991123577114,0.0431201360804162,-0.0919519538913271,-0.24305767791132,0.0992823131168311,-0.0001047146120398,0.00667637061700207,-0.0089609334086832,0.00281399753383425,-0.0195582908224798
2.19948019728827,0.030166358349668,-0.0920797342356315,-0.206618869890844,0.0899144470226567,-0.000273155280862867,0.010591365663109,-0.00951918683585799,0.00317324648313592,-0.0236272086443213
2.09842022064588,0.0422421291198885,-0.0714872950940969,-0.287427386419092,0.14883411351199,-0.00301452688079447,0.0071047481183611,-0.00843261767547416,0.00157561370803715,-0.0211621491992747
2.10859029004024,0.0348290866191322,-0.0541785401098884,-0.168147088774828,0.107573338615106,0.00398434124029695,0.00657841079348104,-0.00951950817928906,-0.000171780438021116,-0.0196483208390122
2.18010027551065,0.0413284955112517,-0.0334819041546702,-0.251523880913834,0.0803284010313627,0.00407325337792579,0.00901934385090816,-0.00903914857479611,-0.00070019383686284,-0.0211714075897126
2.2429566078534,0.0355438532556177,-0.0868832178848362,-0.357676791891398,0.116527840950706,-0.00366758901894492,0.00446642280115349,-0.00882368614868574,0.00208801838179017,-0.0190588425252866
2.23057877978575,0.03509011527862,-0.091583583109323,-0.243885203270616,0.128877788619519,-0.00517410037508121,0.00722325146873695,-0.00904713768816312,0.00234592885199969,-0.0207565598125519
2.21584256502227,0.0423137784047316,-0.0888809184778836,-0.264886771529609,0.0945692061668404,0.000255015031083035,0.00928542875406113,-0.00918464717515048,0.00240380292308219,-0.0228520057496411
2.14214691370723,0.0405590609376032,-0.0804187313497725,-0.265089529995755,0.101977876268541,0.00201613535564313,0.00506628307365625,-0.0084154102914392,0.00225328701806108,-0.0153413429139715
2.15857295153349,0.0314092260221666,-0.109972023773822,-0.213004902985528,0.12232482051226,-0.00396369898990841,0.00900993436402338,-0.00870211354233908,0.00248292837866714,-0.0203195636971352
2.30957740445937,0.0362916513477066,-0.0750241789072628,-0.254680221507611,0.0655317119201267,-0.00167094164698731,0.010488056938222,-0.00881524780168373,0.00109544957044539,-0.0227550991299702
2.14549043206046,0.0337899447091309,-0.0813304660616509,-0.238135519091514,0.114793362038784,-0.00159891651573951,0.00984299090059742,-0.00904433997346597,0.000980567503909884,-0.0256398245797517
2.35916652732003,0.0373380187633591,-0.0630429332081912,-0.251696450765358,0.0568708498731973,-0.00515563852309255,0.0092749321840384,-0.00897069287052914,0.000790978538310518,-0.0214586851899521
2.12390257322237,0.0307670299510495,-0.0674907240303632,-0.267423522040341,0.126141036198311,-0.0014329297555153,0.00581278919646941,-0.00930957135850665,0.00176324954905254,-0.0194929816685004
2.24390189171325,0.0302400640121241,-0.0672778591601171,-0.321517321515522,0.110589398654355,-0.00244659772163722,0.00455429651656667,-0.00877546044379493,0.000233839489932377,-0.0164654172938423
2.2542966541715,0.0281942494097023,-0.0707486508794706,-0.261347197088387,0.0827581429867548,0.000614505885073563,0.00733317705962631,-0.00888437571120512,0.000984346508541187,-0.0209062757377943
2.17471185283097,0.0380010727140306,-0.05327283427816,-0.289080742815862,0.103225170640742,0.000593370346940844,0.00576495393970169,-0.00887062208967083,-0.000337858130431815,-0.0193106904496771
2.17528724963964,0.0338673097507755,-0.0702378791837121,-0.340468945651616,0.103671407641545,0.00330974716101525,0.00606819812848896,-0.00879624227786473,0.000478620778120266,-0.0206437800249824
2.11055010270687,0.0347858290200052,-0.0922721097525152,-0.227496955858358,0.125610793229603,0.00233088229003859,0.00916390734329346,-0.00920835117478188,0.00236871446447079,-0.0198729876248056
2.21482389279562,0.0237943762572633,-0.0748023739645576,-0.250111706182819,0.0862153313424956,-0.00354106724851627,0.00850803608733415,-0.00896508313894522,0.000187377943348763,-0.0227829663510228
2.25503055731238,0.0375985590705908,-0.0779278039839321,-0.261378853116863,0.0736920350157819,-0.00153332620097728,0.00680451286795961,-0.00911093639088021,0.00157341106727815,-0.0178480025443535
2.18839780076017,0.0350336884157921,-0.0819214293070968,-0.288956342986994,0.111488866233162,-0.000191427095585193,0.00902785399733362,-0.00881829437131507,0.00150881346846837,-0.0212363407812078
2.17906241249564,0.0340218778089599,-0.0459790638275238,-0.280871658533593,0.111046057700338,0.000951196197203413,0.00797308921120576,-0.00911963748631828,-0.000524363346364785,-0.0190767145636924
2.19378922468047,0.0314645188244023,-0.0698872296650584,-0.255166126932181,0.113687356997742,-0.00393532166470735,0.00761962760702468,-0.00876143498015253,0.00109617307371763,-0.0205872778670558
2.35045263654819,0.0285941703813936,-0.0977035514589588,-0.291301884977468,0.0692829982678363,-0.00380218695093919,0.00434585567132011,-0.00904261765752964,0.00175759554021123,-0.0160522730393661
2.19642706863547,0.0324033969705588,-0.0624366951254959,-0.378640781599594,0.136509347916769,-0.00230199992875673,0.00700776594696237,-0.0092229310636361,6.80654974321783e-05,-0.0186557024107077
2.0651351002499,0.035915483909803,-0.0781082370079974,-0.287294849337844,0.168600497019434,0.000578931890109373,0.00564922857009896,-0.0091393690902586,0.00178094078583146,-0.0165453353267838
2.37949666392382,0.032043774978771,-0.0739496789676473,-0.397601664036673,0.048527147590295,-0.00249217956128877,0.0105274198872827,-0.00872231365234039,0.00136320847907814,-0.0195957190178995
2.14901265481464,0.0379861281667036,-0.0728338948122705,-0.318960642736033,0.104790967850989,0.00452248253486016,0.00508670035276114,-0.00871077210345048,0.0020514941484137,-0.0142037311857492
2.08025118701712,0.023541767201838,-0.0689335734200685,-0.207213960825782,0.154782132173334,-0.00186904934550989,0.00551960987998462,-0.00866937662862702,0.000906976214055599,-0.0147711005433015
2.25463452574621,0.0296888900569323,-0.078224723245323,-0.214315540602326,0.0844562213652223,-0.00145635906820487,0.00540873993356841,-0.00885150615877948,0.000683042762445502,-0.0191009399433419
2.17326058448962,0.0451010477840836,-0.108658282142186,-0.260612232777997,0.1073897419689,-0.000938923392483454,0.00570771093208606,-0.0089206902879242,0.00279600971913249,-0.0185471490921303
2.08159478532383,0.0295146640554437,-0.0887115282557127,-0.134226954831524,0.16059143511934,-0.00385228023097649,0.00922724298649507,-0.00913521607322851,0.000984007972451176,-0.0234439009137144
2.19608400606597,0.0370236070588759,-0.0819426468797819,-0.294924562671432,0.11173910132929,0.00214580508794396,0.00268373337971659,-0.00905266343762844,0.00163675988399719,-0.0133643375634166
2.13933638883754,0.0378139467016988,-0.0707519788568769,-0.287108006636434,0.143300999445799,-0.00131229360074123,0.0076581593696167,-0.00874096887638977,0.00195157596373477,-0.0193237593498014
2.27008712731877,0.0315974510581864,-0.0680125253783323,-0.250976755427235,0.0861532114649776,0.000172189735976242,0.00598739746062589,-0.00944292818585507,0.000531915533573125,-0.0164962078080084
2.21127099041668,0.0345188543253941,-0.0680058220348941,-0.27882220590922,0.101162779507724,0.000811799763459888,0.00673313731138947,-0.00901091931511568,0.000735842107695703,-0.0179939777900694
