obj,β01,β02,β03,β04,β05,β06,β07,β08,β09,β10,σ,σ1,σ2,ρ1,θ1,θ2,θ3
1729.0407995084875,2.27275784806434,-0.09263172776927033,0.03901297165543308,-0.27030253010384736,0.07387335787442606,-0.0028410324955762387,0.00836785182640647,-0.009015518967101638,0.002008842013347777,-0.018280301382390455,0.25626361402285874,0.17957622944720875,0.2761018268239597,-0.6581954774333216,0.7007480563791257,-0.7091485633633428,0.8111274502619357
1964.7270279540273,2.226730608048107,-0.0939491231982874,0.029160532871367755,-0.30773243253287513,0.10812146525500126,-0.001749550797899641,0.006828581652965916,-0.008885522667984322,0.002266212108476369,-0.022040796441300463,0.258588073563692,0.21286198167659653,0.3383727216216659,-0.707865730734616,0.8231701437079896,-0.9262703053177945,0.9242830072429663
1806.5235465520952,2.189293498747084,-0.08402267531469118,0.03924576627012517,-0.24947304770471837,0.1152930312921407,-0.0014135830346847962,0.005983409841043775,-0.009269661021109479,0.0019951787168976673,-0.01970096848630232,0.2567823612591379,0.20060098505402227,0.31947009176325736,-0.5865859096453278,0.7812101425906787,-0.729787877416981,1.0076030006776409
1794.862223295912,2.2454482036302763,-0.07679571605055154,0.031521597303282856,-0.33145480370136976,0.09486869512468024,0.0014404083571517017,0.007100424380039785,-0.009087364008392924,0.0016367002098008803,-0.01686451882119707,0.25714929554053867,0.18439722975098216,0.2569887430572433,-0.7272006247179236,0.7170823834588829,-0.7267465932732448,0.6859964057586605
1930.4494923790273,2.243986353930126,-0.07483300656804803,0.04068229036120897,-0.38035227218021933,0.1090677688119058,-0.0005526488905500924,0.008187892602407097,-0.008721632648570938,0.001593235845933159,-0.018210697321886297,0.25822508407700145,0.2415650801865278,0.35076782385533467,-0.8098158499711917,0.9354826276849785,-1.1000377613711942,0.7969400901025637
1758.197496344731,2.1932861851496703,-0.08110519352548379,0.03588818193454379,-0.298337459264412,0.11601422736244514,-0.002257870329288612,0.005938130144194517,-0.00893292886151623,0.002614669411805424,-0.017107436707747215,0.2564712374128232,0.22738847727528932,0.30104236879326607,-0.7923137965590815,0.8866042039220116,-0.9300069066216707,0.716143085478189
1945.6786268206922,2.2263163541018134,-0.08963729158209184,0.041358478743454635,-0.2455644227552236,0.0855605106678931,-0.0011143954922627475,0.009267693270789122,-0.009137250496477203,0.0023747768435151985,-0.02234612046062295,0.258462692099104,0.21415849708899934,0.31734431745579245,-0.7253258901754821,0.8285857248862949,-0.8905658595496436,0.8452346549716013
1767.8026080906845,2.343910534004746,-0.09319921837996048,0.03317092172271809,-0.2185809648255817,0.038260231279977346,-0.0007960642623436598,0.006921834168033167,-0.0093085403738106,0.0028484037699192293,-0.02110375138999059,0.25682691340639113,0.15808507319580403,0.24641606218694587,-0.5289314538933714,0.615531569877404,-0.5074904506950215,0.8142627015205395
1661.2139469581452,2.150948691875613,-0.08744752248689583,0.0380940359618225,-0.3170667427611689,0.14359730449906458,-0.0012399553389581526,0.006891772503764614,-0.009204611395833699,0.0021463774987801184,-0.01698425833648964,0.25555683869956747,0.20529100214221163,0.2704361492457212,-0.7687170172436517,0.8033085836671805,-0.8134741025162857,0.6768279006086276
2029.8364369059234,2.198851722628399,-0.08023015545982044,0.028596168478822948,-0.202431747366718,0.09234591857090936,0.0008129239581350028,0.007284818363017083,-0.009353348382681497,0.0017604458003715076,-0.020508026438722647,0.25934850671316745,0.20977615512673056,0.3438388871102821,-0.7231815827785596,0.8088581568689632,-0.9587791877137792,0.915660022590531
1838.554840570994,2.2510637552771504,-0.0880176801731711,0.03654101631453431,-0.24619285596018897,0.09962401172949374,-0.0046853543688806275,0.005573707899031222,-0.008836950839954913,0.0026024986939477525,-0.018680380063010368,0.25724584883426976,0.23517344421503553,0.331814229347479,-0.7970459404205066,0.9141972369262434,-1.028087277884714,0.7789778199471237
1570.4870453088477,2.2537498243844905,-0.08503781040446062,0.02766185865617112,-0.3188100304784321,0.1046252611352004,-0.0020692522847728795,0.0073714109661753985,-0.008498696382868268,0.002356755872706909,-0.021083471530139394,0.2542419362765051,0.22143950973764626,0.3110009011554944,-0.7268093647392926,0.8709794811223275,-0.8890679905628966,0.8401746266298118
1869.681619843563,2.326004979510021,-0.09398177231656558,0.028716875758536646,-0.29218609207256024,0.09492750436200051,-0.007908797515115674,0.005271171759414405,-0.009350304676579109,0.0027397070990358902,-0.01588312065663015,0.2578037395247199,0.17597036976264088,0.25362301124527914,-0.494242411235917,0.6825749311746027,-0.4862274257692114,0.8552265510668844
1745.3611634798258,2.152918906123971,-0.0796216708869101,0.046767295545284894,-0.2770513406325787,0.11270010896457576,0.0027647101377520815,0.006113721617626364,-0.008884979205298802,0.0026432770657326596,-0.017959938125559027,0.2563791587640342,0.20381656025403388,0.24322296133252985,-0.5972405000016838,0.7949810009386223,-0.566592868696581,0.7609040699366743
1877.5461528908513,2.1259483790935763,-0.07172424229284503,0.045108300662248406,-0.25718917833486304,0.11667646808740818,-0.0003152569928227025,0.008050386909867695,-0.009081594483049658,0.0020826421676695493,-0.01843047581140532,0.2578053191999902,0.19101503155552502,0.29647556551336446,-0.6683701165447812,0.7409274259672927,-0.7686242040690013,0.8554016086867967
1787.1988255406031,2.110471987424814,-0.07826255091212186,0.04254721823061058,-0.27279140573920635,0.12868772788217564,0.0015890600756240194,0.006051609675954174,-0.009046219277295249,0.002487738782493349,-0.01861188720803924,0.2567427860943135,0.18856219241926503,0.29860361171917743,-0.6251859079725663,0.7344400802365579,-0.7271198266422348,0.9077291579588341
1629.6145768362326,2.2682668910890165,-0.08937187387264142,0.03774143987284286,-0.20665161360570544,0.08339696719009551,-0.0030477903636761698,0.008951724204210011,-0.009192072797797114,0.0025517287407518757,-0.02019021744468252,0.254971493049534,0.18045124788631278,0.3237947445792248,-0.653844335348,0.7077310711407885,-0.8303334503259505,0.960862413054252
1811.9062219304271,2.086510463559299,-0.07387455445261977,0.03944013733737337,-0.24618738899538697,0.14123271810479818,0.0010655833917123706,0.003276875615062503,-0.008301119197798197,0.0010778954380156929,-0.01600988704039783,0.25675633134908976,0.21516521506645245,0.3452726233525422,-0.6525796690231238,0.8380132787218812,-0.8775553579779192,1.0189427896854157
1711.735938417294,2.393247942778543,-0.07978620694175116,0.03653851439555992,-0.40351108859200546,0.04791666526120181,-0.0020512960448353305,0.00529661910810874,-0.008602513124474557,0.001972563048458664,-0.017069078356454555,0.2559293123002333,0.19368084280980102,0.2934709847188951,-0.6618920643034547,0.7567747557676865,-0.758983463609221,0.8595561039239901
2003.3301674684426,2.2261173620221144,-0.06691062939162093,0.047956738650781615,-0.24395638667272598,0.07908800628557112,0.00041806058995839295,0.007535589613427462,-0.009108919384358392,0.002407244582298144,-0.018739752271001674,0.2589475168840053,0.24211138199223245,0.3129028383910774,-0.6919728646139336,0.9349824431824363,-0.8361550480682697,0.872346327834048
1841.120589626031,2.2383662351974363,-0.09108241090560387,0.03328721791603349,-0.3550866491351007,0.10615482771215734,-0.00031293952442541307,0.005014041855524209,-0.00890786783121047,0.001963890698541174,-0.0162696510299427,0.25774874085617033,0.16746667027898368,0.25062709487934104,-0.6940363179261387,0.6497283739299968,-0.6748599644940564,0.7000479133916335
2066.354786718581,2.1643308185202015,-0.0955324190375827,0.038128601864256984,-0.2994160462208769,0.09684638938431532,0.001069616684771249,0.006569603093151052,-0.008967388346268037,0.0035374381267120085,-0.0210702871849263,0.25998808773612925,0.21671378530926919,0.2766086113528103,-0.7380734828392925,0.8335527492675717,-0.7852570590530875,0.7178538726587066
1723.09910068509,2.352936684737274,-0.09295767570127465,0.038984927450203696,-0.32966698729134053,0.05134543467074554,-0.0007517824357917592,0.005042502538927761,-0.009077640117093782,0.002616935230884357,-0.01655784607013565,0.256101443613684,0.20442908418048195,0.3012743872703634,-0.7484292155963285,0.7982347982733469,-0.8804423362960481,0.7801970693826306
1875.50016989923,2.3072544340511323,-0.08706509918470091,0.04356858727344414,-0.2998853562132814,0.05810328956323726,-0.0012880916175271853,0.005446570137494173,-0.00844163256657819,0.002631273276171238,-0.0197190776940789,0.2580420939964486,0.18381303225477297,0.27950902200895855,-0.7661142209053469,0.7123373919656021,-0.8298484689686166,0.6961720369234776
1736.1372329704236,2.264902647884039,-0.10145142322062753,0.027887184171164214,-0.3186342670449094,0.07225439890729647,0.0012318401050994867,0.0065746805544578246,-0.009032079294654508,0.0032890506326747376,-0.019222914842854297,0.25598282634028785,0.2230869597755314,0.3310698849125426,-0.7047500650318547,0.8714919003158957,-0.9114733447471188,0.9175592360707824
1785.6398315296112,2.2328927710273376,-0.0880320907163799,0.0362130821808717,-0.2814138719347722,0.08688990151008753,0.003004513083416468,0.0052635717610015785,-0.009090519233312505,0.0026272915861568313,-0.015081419330095689,0.25666263126347655,0.1685702603905996,0.30309800820424937,-0.41264579366996984,0.6567775743620197,-0.4873016283653578,1.0756899773208461
1903.7308574161882,2.122482613846417,-0.0877028030182112,0.048365871047202705,-0.3259487926390868,0.14390811485526628,5.7193666092398055e-5,0.007198658013917945,-0.008954718149688153,0.002788420737495162,-0.013578499522522072,0.25795402790510763,0.2014159219188926,0.2980474853930399,-0.5935775772240991,0.7808209995968218,-0.6858365644223099,0.929862179139957
1854.8932860494972,2.257289454764236,-0.07075733890407382,0.03886774894928842,-0.23623307078186512,0.10408019948724861,-0.006322015325854564,0.006115711850363096,-0.008961327881208894,0.0015676910166302386,-0.018141314875126793,0.25762568974705147,0.2071424732278655,0.27390074846736084,-0.722278254552832,0.8040443227197075,-0.7679069378444386,0.7352933760940491
1941.6080375942392,2.2520524005051823,-0.08732400525169505,0.04533494532468537,-0.28699820404889514,0.08350071234208384,-0.0023748487254328307,0.0074071409692997876,-0.008839047212140887,0.002958704022143579,-0.0162422852058423,0.25844647366271173,0.25190628047890323,0.3085786507708322,-0.8110348058438012,0.9746942061498434,-0.968355352536475,0.6984729190285929
2005.907245780262,2.159631702307836,-0.07482365290148978,0.04543293495905292,-0.27489246146248386,0.11375767579469559,0.0032829029008976623,0.0071902848956924,-0.009121858735472985,0.0020237924956950162,-0.0219113264995932,0.2595098706695289,0.2134895235648419,0.3146788755787353,-0.8689300994797323,0.8226643673092061,-1.05365528469244,0.6001526423711391
2007.5995792613494,2.1717358844389043,-0.08748509040026949,0.033401396485077485,-0.38306810514868106,0.1245441255386322,-0.0008655509792256407,0.008764245062555874,-0.008962979240288932,0.00207707614164392,-0.01966818099107754,0.2591001162433227,0.19675451766422025,0.2881939647257649,-0.484143598252737,0.7593764160238614,-0.538507141949806,0.9732393223768293
1748.9361621217258,2.316829612103073,-0.09063475909059503,0.03747332647888962,-0.2684838506307692,0.05484695765823928,-0.0020583626716514764,0.007568508557924391,-0.009146837370487909,0.002484011882961678,-0.018591483552835998,0.2562951597049133,0.17684125042505724,0.3272957401599868,-0.6358960108647586,0.6899905976713111,-0.8120561300509582,0.9855768951629942
1866.7446906228772,2.274419055223918,-0.09258334440846519,0.03994368373298962,-0.28522062938066,0.08495769146004159,-0.003144970466354914,0.007173687217611845,-0.008805703178646249,0.002658791381206754,-0.01882785340891701,0.25756819741392567,0.2224974122179948,0.31290569354733194,-0.7387090086083591,0.8638388374494453,-0.8974176819539426,0.818835942181725
1879.5377909437145,2.1927546658828514,-0.09127410005306903,0.03666565889985849,-0.3107317972184175,0.12568257942125227,0.0008361599525500877,0.0049648408210286495,-0.009005203004104127,0.003054738330718075,-0.019148160991994637,0.2577193199567065,0.19078556749811892,0.2840763050633795,-0.5106795924740536,0.7402843043748851,-0.5629068543470928,0.9476999973772464
1933.18047776752,2.201812022276677,-0.06669788644894262,0.03885221852394086,-0.3437119877021843,0.1092341175426256,0.0013861892306197767,0.006662949888350551,-0.009604510901921572,0.001561298700255732,-0.020447195688126456,0.25819602400324865,0.20395768894541993,0.3451862303122174,-0.6652316152688003,0.7899335000714562,-0.8893583642335843,0.9981905524801966
1940.036745433237,2.176075823969038,-0.07894679581846019,0.04542738479254574,-0.2899021318909719,0.11483858797672959,0.0005559782020910423,0.004927643445246032,-0.009397336323243183,0.002330762544063629,-0.016180594952904925,0.258351772070918,0.23494087955969328,0.3146073361066724,-0.7500794530845215,0.9093836580892568,-0.9134077026516159,0.8053548249373185
1804.743895571633,2.2957740565874127,-0.09225096695418054,0.031212342258313982,-0.2658534740389144,0.06247725074917529,0.0022751141605010516,0.003953281722295526,-0.00915976410449378,0.0018036217830800557,-0.01644463175533221,0.2569910504593919,0.1572002609018655,0.2894957296533138,-0.39476855365729524,0.6116954680750849,-0.44469957331553245,1.034989581989757
1875.4680253663378,2.1368373976106634,-0.06733946975774568,0.037932612144944554,-0.23669107617319837,0.11366252887864958,0.0017571014113679172,0.006785434125215008,-0.008488798379109404,0.0014105908543534103,-0.018799292008407825,0.25777882213423065,0.19931748600745222,0.2776089147656547,-0.6457953782195284,0.7732112527989734,-0.6954743319249276,0.8222449303615136
2067.690929718935,2.207750976921024,-0.07996669210278985,0.03476171315665373,-0.2726980131936072,0.09977311008250779,-0.00017618986174117962,0.00786671957192008,-0.009151256841772452,0.0018226953248010691,-0.021148164470840888,0.259932083804454,0.22005747899272074,0.3147337837953633,-0.7815314309284513,0.8465960637559049,-0.9463023602586965,0.755396035184119
1920.4655206487364,2.21064020171121,-0.08418806553326676,0.04819635058374594,-0.25038855802375504,0.09436656401727532,-0.0020545195128286384,0.007081820129050609,-0.008843832514046412,0.002115548871636334,-0.018339512272384645,0.25838158754532836,0.19067398328999607,0.3158174853691371,-0.7667635432877566,0.7379549955607645,-0.9372081672475471,0.7846248182168397
1900.7980650270597,2.1565531349130946,-0.0946024317706512,0.042532587994776265,-0.2451484874321575,0.1152303149712615,-0.0013239898465137795,0.006413672930072352,-0.0088773838691388,0.003164070401888613,-0.01779305356675892,0.25815273069785805,0.19507725082600713,0.279894695418553,-0.7014778563740065,0.7556660365306209,-0.7605572500507782,0.7727150499163381
2157.759213194391,2.0463765919535417,-0.07481385202042112,0.038099076162410254,-0.30344479529168306,0.1498410254449247,0.0030818769806995657,0.005942717638061816,-0.009159336778613969,0.0021958458924786436,-0.01877030460822702,0.2607115588068558,0.24211470896130316,0.3428851073617429,-0.7565509310106107,0.928668870952017,-0.9950078484873767,0.8600481553390878
2047.6896474183277,2.266013688239846,-0.09020489530101494,0.03547382556185169,-0.2608856583333811,0.06369642971957772,0.0010381239618490181,0.005884616664115548,-0.008938505267506384,0.002681204246674952,-0.016346509064008925,0.25980843823901206,0.16231428884968896,0.3144791595605059,-0.6407322826636918,0.6247460242240751,-0.7755596820531063,0.9293227669763255
1733.5313854385408,2.175156478715524,-0.07713845228903878,0.03465038942978885,-0.2466943481626667,0.12178808419250715,-0.0022030766990463273,0.005331701080599573,-0.008996056342750377,0.0018011964650406535,-0.019159724891205522,0.256139452817851,0.2137502047833742,0.28078386973086283,-0.6801590898498237,0.834507150038221,-0.7456004890291754,0.8035962232258674
1769.9387538728304,2.202445610519464,-0.07692203415615713,0.033977901901090006,-0.256911489787803,0.1255665348134286,-0.003583526777095274,0.005536668314901924,-0.009006440166754587,0.0016086057228978533,-0.018534873491752424,0.25688276034836754,0.18115746244265338,0.21381587809278352,-0.5605248342588687,0.7052145585674162,-0.46655178209444825,0.6892987727015507
1777.6772675059283,2.2601161106831844,-0.08792183035063468,0.027914776783349173,-0.29125357692883513,0.10160356205184741,-0.0012551901124244664,0.007164037364321673,-0.00893678438890638,0.0023087801037087424,-0.02221318662428597,0.2564873513648438,0.2236281415336938,0.27070104747888646,-0.5514407542717107,0.8718876012548121,-0.5819998101643629,0.8804434921044235
1844.671615460777,2.0991118671493147,-0.08495379476996949,0.036241452515339556,-0.2991133430264011,0.13898558259615243,0.0022999424362442154,0.00757203034567258,-0.009372383667509783,0.001996330262207362,-0.02043643447931805,0.2573486836629239,0.20694685268623295,0.3442523155723884,-0.7678180538752678,0.8041496453010522,-1.0271012045705936,0.8570140166209872
1728.8778718063961,2.122705150365085,-0.07946927664027198,0.032656837691658835,-0.26202584723166017,0.13962772997785042,0.0005662796465528312,0.006219870427864091,-0.00883245052045687,0.0019824247519700145,-0.01860661829999376,0.2558960618943507,0.20150636324727597,0.34212002494878974,-0.6455755042479813,0.7874539442129825,-0.8631016279993904,1.0210233276797192
1786.9580461345563,2.2941422271495058,-0.09414770899704616,0.041958364292618074,-0.33972249375227354,0.07146643365053858,0.001445371042440866,0.006293333913361348,-0.008831533126894756,0.0027227242517304947,-0.016507951346687602,0.25697121056853717,0.1657284801865655,0.2853456778614949,-0.6641373672998496,0.6449301453649174,-0.7374706561332094,0.8301608692330263
1917.4021238693579,2.1101033586977156,-0.0778761093359062,0.038214007469181376,-0.24874277732023933,0.12282039462015458,0.0014364002131704461,0.010781649652178513,-0.009080866043218335,0.002100446453822429,-0.02322195205683833,0.2582002171969144,0.23072967448474,0.3146453058178293,-0.7917606733573931,0.893607592548134,-0.9648472875337478,0.7443651451810985
1916.2586880760527,2.1592897717063746,-0.080740898133883,0.030666705796752347,-0.2816007662106272,0.11304575891132476,0.0008250167390617185,0.007648278771372735,-0.008670651356089359,0.001939972519631917,-0.020581075953797028,0.25812827796589566,0.20658053128400142,0.29530499649141,-0.6402021648083095,0.800301822457806,-0.7324067689224238,0.878846797341349
1790.0637407756365,2.1280084481003647,-0.09432678641993784,0.05319921601898682,-0.25108316659137864,0.09596426988610841,0.003546939071193072,0.006546686811253051,-0.008912949880475153,0.0036009726822857943,-0.017302544815794647,0.25705835180643893,0.1973914223983222,0.24466226876997887,-0.7168797728786972,0.7678856610228131,-0.6823097963371283,0.6635760013372471
1683.469994678086,2.259602267381031,-0.07368031274213452,0.04723080283005783,-0.29470727116325635,0.09713079946033087,-0.004993716999073502,0.005929069383650376,-0.008948810883073716,0.001775885983796186,-0.018248950589454124,0.2555322709123767,0.20645854815417142,0.2689696019827452,-0.5612964826829047,0.8079548912433339,-0.5908126241843821,0.8711354647121274
1880.5748189855035,2.2126443438125607,-0.0845434563678532,0.03853392522892804,-0.30680186789474967,0.10224519615552431,-0.00350270507967201,0.006319241554840195,-0.009069525317274453,0.0019915758307120423,-0.01712698333899192,0.2575279613630182,0.19391925486821346,0.3366396015905893,-0.5058084986333561,0.7530027180033463,-0.6611910045023917,1.1276473989287337
1852.4651697929723,2.1323202235378327,-0.09353235177539591,0.026983409368220475,-0.26897511767938764,0.1456012208143705,0.0011754319966037975,0.0049398302849735926,-0.008947617219610841,0.0019253012758091545,-0.017995686716049827,0.2575318504739373,0.18892076835717134,0.31541233315240447,-0.7135495765968805,0.7335821491963009,-0.873920396099158,0.8580661974845231
1737.6482969434476,2.3530527156964918,-0.07828728887703086,0.03805452354426435,-0.229737737606711,0.020793242503583685,0.00034243373067462324,0.004880563404304755,-0.008939274378483223,0.002569531033912625,-0.018703054844923735,0.2561145138757203,0.1991834737110453,0.306000174038086,-0.6360002465940489,0.7777125579368734,-0.7598795679360919,0.9219974293708382
1888.931421700625,2.277921833080266,-0.08679353412196672,0.031206130492369602,-0.24253297427909462,0.07999281394269743,-0.0026546074091252066,0.008554277877961529,-0.00879209180661399,0.0019282943410447262,-0.01990450832635678,0.25774339494443266,0.20997970013883094,0.316261244531956,-0.6524280979447,0.8146850870188189,-0.8005548397005184,0.9299124169047683
1769.357830765869,2.2198528674845064,-0.07833344652065675,0.034101299607247525,-0.3099117985012652,0.09117554279592076,0.00018422800586400434,0.0051004763991473676,-0.008753357070738111,0.0016121543974113022,-0.018173375793139955,0.2563481941153399,0.21524815441334272,0.3140436236750792,-0.6254845927375371,0.8396710386674118,-0.7662603153266097,0.9558417383343137
1668.562088507275,2.1176360413167408,-0.07848603782798383,0.03720689934275253,-0.31155641526407557,0.1566907346035485,-0.0018868125021358271,0.008514514080835903,-0.009116495559519123,0.001968940056566865,-0.01833471983693251,0.2552567826477801,0.21363359241172108,0.29619130692362017,-0.5933328857020905,0.8369360069326995,-0.6884833422795376,0.9340450087495958
1913.1864820148894,2.2145784133722985,-0.0914711174135483,0.03254278115131956,-0.2538183512992626,0.09173107449614377,0.0006470534101522347,0.008131789363093986,-0.00890550035975813,0.0029889507421886163,-0.02382671373572679,0.2580711328870015,0.2309695627187063,0.3221172317071324,-0.7656801622269493,0.8949841081987197,-0.9557007460327062,0.8028512310177509
1896.06586574555,2.321350343708996,-0.07093710712573936,0.04977628687400352,-0.3119279499281144,0.07769838206334859,0.0002959749206155631,0.00336662914979839,-0.009063564075120052,0.0019456221157825129,-0.015371588178466325,0.2580650453237274,0.19895998504731477,0.28985355504340576,-0.717346063000405,0.7709683610879232,-0.8057089106981855,0.7825387936624386
2035.9623796107735,2.2615708574149678,-0.0725961131403547,0.037581799909927036,-0.2695632468442116,0.05173697205709547,0.0023299151746599134,0.006734228194394761,-0.009381900409174101,0.0013847800081173843,-0.02033250681437178,0.25963571981870426,0.19096970466694907,0.27218554120117766,-0.6219338490422202,0.7355293978821459,-0.6519958094020819,0.8209204544139502
1929.4344156332131,2.2160512529407144,-0.09632938075223892,0.03499906621579343,-0.2903512125534809,0.10627154072524779,-0.0008436966291808979,0.008589364277545183,-0.009115082663137965,0.002872890072747907,-0.02021538883596646,0.2583408054564967,0.21092375568411229,0.32279044643067295,-0.7611311243362928,0.8164554388200621,-0.9510145134937434,0.8104072023824668
1949.2727596323905,2.265555041379781,-0.09505933208328174,0.03686779593599087,-0.2985119623245809,0.07572464088397599,0.0002773367671178095,0.007017797675081114,-0.008852017375849239,0.0024031479564484023,-0.019345995768941592,0.2588764091304075,0.17993375454079485,0.2436108897198361,-0.6574758452092316,0.6950565914646717,-0.6187055674896909,0.7090443941073494
1774.8615990998892,2.2131478996190093,-0.08908435803017094,0.038123786114906306,-0.2745724981313617,0.09941050705904476,-0.0003780557001833636,0.0047353925901787355,-0.008794310606583958,0.0021494840786091124,-0.017458175505603555,0.2565611660357261,0.21386925438269333,0.30625612795768964,-0.7153264109945962,0.8335994791702501,-0.8538825272822859,0.8341436389151992
1580.4443245108828,2.196724345452764,-0.10073520101158867,0.026878165884324873,-0.2881218739305333,0.11375768850037522,-0.001365375092731526,0.007854306349873962,-0.00871121835506876,0.0026543691793644427,-0.019560044425551964,0.2547138999008138,0.16520107570972184,0.23759273239944587,-0.5184173416768233,0.6485750317279565,-0.4835707544041261,0.7976484106516688
1966.078876058979,2.173410059251904,-0.08053920109106359,0.03862765681213743,-0.2654657865471007,0.10817384176179191,0.0006095158895646893,0.005910004686038757,-0.008782400730626382,0.0020030187022139234,-0.01894334480941462,0.2588952149132934,0.19845349866507325,0.2577539172000205,-0.6524449559476183,0.7665398479131308,-0.6495687578050267,0.7544953184503063
1775.1143860061582,2.1892982343723166,-0.0800661876257766,0.043631035958047466,-0.20374880307798005,0.0805825402338447,-0.0008800506930654356,0.006226257451782141,-0.009027281602593942,0.0013762081277077702,-0.018791115099629406,0.25632511040192035,0.22014666853720327,0.3320961609211012,-0.6217728992119008,0.8588572075206018,-0.8055722378087703,1.0147149134177
1884.16068791998,2.1789623652114107,-0.07933542339212885,0.04838639917476072,-0.3344223549942295,0.11366889144224193,-7.572194850390466e-6,0.0017266022617261692,-0.008818466958565429,0.002554221987774251,-0.014191596475115262,0.2576797188796255,0.21231173976267745,0.33934204110369515,-0.7092395450839198,0.8239365545949637,-0.9340075187394327,0.9283816881516264
2016.7891933950507,2.170329686930756,-0.09990609453409273,0.03350940227117858,-0.29419913229344496,0.11549254926715503,0.0006550273692126237,0.006836121791339805,-0.009079330675672499,0.002901629723668394,-0.020326876761267043,0.25921615483184984,0.23853405988470514,0.2814551422221104,-0.6821653983417182,0.9202129398124862,-0.7406905612569483,0.7939297191415913
1615.0265794638187,2.299279253777462,-0.08933741398314735,0.02661668960167825,-0.4032470344829452,0.06864244601089507,-0.0021226911772286613,0.007181679790678136,-0.008548847457568252,0.0020838409778383385,-0.01858669648919515,0.25497699036432425,0.21404233051346025,0.25614147867379333,-0.7258007167002195,0.8394574357773442,-0.72911547246855,0.6910467071346486
1871.9108606092534,2.2554816114834333,-0.0682808322142297,0.03607439742006869,-0.3560019236604879,0.0945126318569175,-0.0005893643452501044,0.007126873391821265,-0.008823598877192144,0.0016913184133589686,-0.019808594348786228,0.25780850725851184,0.22316710227399747,0.3283715793997623,-0.8419111312669058,0.8656312572735295,-1.0723450937603876,0.687311008034062
